cell_id,cell_mae,backbone,domain,method
HUST/HUST_5-7,0.170750845256669,ridge,HUST,raw_candidate
HUST/HUST_6-1,0.1527144329106279,ridge,HUST,raw_candidate
HUST/HUST_6-2,0.11287549981444722,ridge,HUST,raw_candidate
HUST/HUST_6-3,0.12774173155260218,ridge,HUST,raw_candidate
HUST/HUST_6-4,0.17378011039792793,ridge,HUST,raw_candidate
HUST/HUST_6-5,0.15583858929707506,ridge,HUST,raw_candidate
HUST/HUST_6-6,0.0945189853174233,ridge,HUST,raw_candidate
HUST/HUST_6-8,0.19327839475527842,ridge,HUST,raw_candidate
HUST/HUST_7-1,0.19632014389488048,ridge,HUST,raw_candidate
HUST/HUST_7-2,0.13230620754270236,ridge,HUST,raw_candidate
HUST/HUST_7-3,0.1674787050086005,ridge,HUST,raw_candidate
HUST/HUST_7-4,0.1642293028020106,ridge,HUST,raw_candidate
HUST/HUST_7-5,0.13011660936187874,ridge,HUST,raw_candidate
HUST/HUST_7-6,0.17631046763071861,ridge,HUST,raw_candidate
HUST/HUST_7-7,0.17606175935791676,ridge,HUST,raw_candidate
HUST/HUST_7-8,0.12721983593910066,ridge,HUST,raw_candidate
HUST/HUST_8-1,0.16746330864827624,ridge,HUST,raw_candidate
HUST/HUST_8-2,0.1620107378969543,ridge,HUST,raw_candidate
HUST/HUST_8-3,0.12008375559065536,ridge,HUST,raw_candidate
HUST/HUST_8-4,0.17207711323978922,ridge,HUST,raw_candidate
HUST/HUST_8-5,0.1601488489961458,ridge,HUST,raw_candidate
HUST/HUST_8-6,0.14985733157642817,ridge,HUST,raw_candidate
HUST/HUST_8-7,0.14932672689997512,ridge,HUST,raw_candidate
HUST/HUST_8-8,0.13317672706920863,ridge,HUST,raw_candidate
HUST/HUST_9-1,0.13541213645702888,ridge,HUST,raw_candidate
HUST/HUST_9-2,0.12665366922763163,ridge,HUST,raw_candidate
HUST/HUST_9-3,0.12918249720632521,ridge,HUST,raw_candidate
HUST/HUST_9-4,0.1310867284329831,ridge,HUST,raw_candidate
HUST/HUST_9-5,0.12578758171085522,ridge,HUST,raw_candidate
HUST/HUST_9-6,0.14351029998028683,ridge,HUST,raw_candidate
HUST/HUST_9-7,0.12417400588586489,ridge,HUST,raw_candidate
HUST/HUST_9-8,0.11526152130802227,ridge,HUST,raw_candidate
MATR/MATR_b1c0,0.27602972705151363,ridge,MATR,protected_state
MATR/MATR_b1c1,0.2619103901085945,ridge,MATR,protected_state
MATR/MATR_b1c11,0.32069842517138764,ridge,MATR,protected_state
MATR/MATR_b1c14,0.2351456040159178,ridge,MATR,protected_state
MATR/MATR_b1c15,0.24395462334858356,ridge,MATR,protected_state
MATR/MATR_b1c16,0.27462698448229245,ridge,MATR,protected_state
MATR/MATR_b1c17,0.26426684456123356,ridge,MATR,protected_state
MATR/MATR_b1c18,0.04862867033487287,ridge,MATR,protected_state
MATR/MATR_b1c19,0.03461433318207714,ridge,MATR,protected_state
MATR/MATR_b1c2,0.2633509706070651,ridge,MATR,protected_state
MATR/MATR_b1c20,0.07009326219048025,ridge,MATR,protected_state
MATR/MATR_b1c21,0.0569609380806905,ridge,MATR,protected_state
MATR/MATR_b1c23,0.2756078205138524,ridge,MATR,protected_state
MATR/MATR_b1c24,0.7075406423838734,ridge,MATR,protected_state
MATR/MATR_b1c25,0.494589461820515,ridge,MATR,protected_state
MATR/MATR_b1c26,0.464406276351126,ridge,MATR,protected_state
MATR/MATR_b1c27,0.2960944906327293,ridge,MATR,protected_state
MATR/MATR_b1c28,0.3105066996387158,ridge,MATR,protected_state
MATR/MATR_b1c29,0.31689445807545774,ridge,MATR,protected_state
MATR/MATR_b1c3,0.30015642462194125,ridge,MATR,protected_state
MATR/MATR_b1c30,0.2915731354717165,ridge,MATR,protected_state
MATR/MATR_b1c31,0.2828050406618053,ridge,MATR,protected_state
MATR/MATR_b1c32,0.24929022253385522,ridge,MATR,protected_state
MATR/MATR_b1c33,0.257082189037288,ridge,MATR,protected_state
MATR/MATR_b1c34,0.6396694122451102,ridge,MATR,protected_state
MATR/MATR_b1c35,0.6371111093258811,ridge,MATR,protected_state
MATR/MATR_b1c36,0.7955392411392039,ridge,MATR,protected_state
MATR/MATR_b1c37,0.7929532579644232,ridge,MATR,protected_state
MATR/MATR_b1c38,0.8393660501481714,ridge,MATR,protected_state
MATR/MATR_b1c39,0.6000051875211974,ridge,MATR,protected_state
MATR/MATR_b1c4,0.2883345813750597,ridge,MATR,protected_state
MATR/MATR_b1c40,0.7720394894565125,ridge,MATR,protected_state
MATR/MATR_b1c41,0.7873702137745708,ridge,MATR,protected_state
MATR/MATR_b1c42,0.8450513606287016,ridge,MATR,protected_state
MATR/MATR_b1c43,0.8389636893721546,ridge,MATR,protected_state
MATR/MATR_b1c44,0.9126317118690165,ridge,MATR,protected_state
MATR/MATR_b1c45,0.9205544956201811,ridge,MATR,protected_state
MATR/MATR_b1c5,0.29301073794918486,ridge,MATR,protected_state
MATR/MATR_b1c6,0.2803968311559019,ridge,MATR,protected_state
MATR/MATR_b1c7,0.07029966486178221,ridge,MATR,protected_state
MATR/MATR_b1c9,0.1504540917463024,ridge,MATR,protected_state
MATR/MATR_b2c0,0.37867341728972137,ridge,MATR,protected_state
MATR/MATR_b2c1,0.3920834031539675,ridge,MATR,protected_state
MATR/MATR_b2c10,0.35546437341004233,ridge,MATR,protected_state
MATR/MATR_b2c11,0.35328025263950885,ridge,MATR,protected_state
MATR/MATR_b2c12,0.36764684256937735,ridge,MATR,protected_state
MATR/MATR_b2c13,0.12416346237211141,ridge,MATR,protected_state
MATR/MATR_b2c14,0.34093061568450606,ridge,MATR,protected_state
MATR/MATR_b2c17,0.34118557589422466,ridge,MATR,protected_state
MATR/MATR_b2c18,0.2902572934830623,ridge,MATR,protected_state
MATR/MATR_b2c19,0.26504758123436845,ridge,MATR,protected_state
MATR/MATR_b2c2,0.2624908715472255,ridge,MATR,protected_state
MATR/MATR_b2c20,0.34862145226155444,ridge,MATR,protected_state
MATR/MATR_b2c21,0.352087955810097,ridge,MATR,protected_state
MATR/MATR_b2c22,0.32891992593390607,ridge,MATR,protected_state
MATR/MATR_b2c23,0.34567049439138486,ridge,MATR,protected_state
MATR/MATR_b2c24,0.33974767319847426,ridge,MATR,protected_state
MATR/MATR_b2c25,0.3468109590807882,ridge,MATR,protected_state
MATR/MATR_b2c26,0.35032032455345485,ridge,MATR,protected_state
MATR/MATR_b2c27,0.3352726330022443,ridge,MATR,protected_state
MATR/MATR_b2c28,0.3010864449788438,ridge,MATR,protected_state
MATR/MATR_b2c29,0.3240495369836842,ridge,MATR,protected_state
MATR/MATR_b2c3,0.37313000434410676,ridge,MATR,protected_state
MATR/MATR_b2c30,0.30441300104539804,ridge,MATR,protected_state
MATR/MATR_b2c31,0.24667003033939675,ridge,MATR,protected_state
MATR/MATR_b2c32,0.2949190177826645,ridge,MATR,protected_state
MATR/MATR_b2c33,0.3219227895707061,ridge,MATR,protected_state
MATR/MATR_b2c34,0.28815365340307403,ridge,MATR,protected_state
MATR/MATR_b2c35,0.2716882881720753,ridge,MATR,protected_state
MATR/MATR_b2c36,0.13982128395062504,ridge,MATR,protected_state
MATR/MATR_b2c37,0.09450607237747231,ridge,MATR,protected_state
MATR/MATR_b2c38,0.33256980428013583,ridge,MATR,protected_state
MATR/MATR_b2c39,0.3018032184382126,ridge,MATR,protected_state
MATR/MATR_b2c4,0.35967462280219514,ridge,MATR,protected_state
MATR/MATR_b2c40,0.2037455245121373,ridge,MATR,protected_state
MATR/MATR_b2c41,0.2601948758536302,ridge,MATR,protected_state
MATR/MATR_b2c42,0.05521228792465196,ridge,MATR,protected_state
MATR/MATR_b2c43,0.09049002382954614,ridge,MATR,protected_state
MATR/MATR_b2c44,0.18632620349870663,ridge,MATR,protected_state
MATR/MATR_b2c45,0.22120353428339484,ridge,MATR,protected_state
MATR/MATR_b2c46,0.30074557412587954,ridge,MATR,protected_state
MATR/MATR_b2c47,0.1791112576318757,ridge,MATR,protected_state
MATR/MATR_b2c5,0.34204745341362897,ridge,MATR,protected_state
MATR/MATR_b2c6,0.152041389933378,ridge,MATR,protected_state
MATR/MATR_b3c0,0.0847016526162624,ridge,MATR,protected_state
MATR/MATR_b3c1,0.05912958336468966,ridge,MATR,protected_state
MATR/MATR_b3c10,0.2839775302153053,ridge,MATR,protected_state
MATR/MATR_b3c11,0.13203222474145387,ridge,MATR,protected_state
MATR/MATR_b3c12,0.244371846638309,ridge,MATR,protected_state
MATR/MATR_b3c13,0.1183942329414083,ridge,MATR,protected_state
MATR/MATR_b3c14,0.255666357423805,ridge,MATR,protected_state
MATR/MATR_b3c15,0.1915795950500007,ridge,MATR,protected_state
MATR/MATR_b3c16,0.2683294546511221,ridge,MATR,protected_state
MATR/MATR_b3c17,0.06230838464221783,ridge,MATR,protected_state
MATR/MATR_b3c18,0.13797261725038293,ridge,MATR,protected_state
MATR/MATR_b3c19,0.25985577710712215,ridge,MATR,protected_state
MATR/MATR_b3c20,0.10718673747059261,ridge,MATR,protected_state
MATR/MATR_b3c21,0.5666820149365515,ridge,MATR,protected_state
MATR/MATR_b3c22,0.10045780401465751,ridge,MATR,protected_state
MATR/MATR_b3c24,0.09087813972373848,ridge,MATR,protected_state
MATR/MATR_b3c25,0.07049953506363169,ridge,MATR,protected_state
MATR/MATR_b3c26,0.16679018812026558,ridge,MATR,protected_state
MATR/MATR_b3c27,0.20010401969584204,ridge,MATR,protected_state
MATR/MATR_b3c28,0.5932466385830208,ridge,MATR,protected_state
MATR/MATR_b3c29,0.21572414158476413,ridge,MATR,protected_state
MATR/MATR_b3c3,0.30104696799508324,ridge,MATR,protected_state
MATR/MATR_b3c30,0.10795314708400097,ridge,MATR,protected_state
MATR/MATR_b3c31,0.05719148988055672,ridge,MATR,protected_state
MATR/MATR_b3c33,0.08471075616941741,ridge,MATR,protected_state
MATR/MATR_b3c34,0.08982285916690252,ridge,MATR,protected_state
MATR/MATR_b3c35,0.14312986285565332,ridge,MATR,protected_state
MATR/MATR_b3c36,0.23301859159718466,ridge,MATR,protected_state
MATR/MATR_b3c38,0.05054493883302816,ridge,MATR,protected_state
MATR/MATR_b3c39,0.060349269684898676,ridge,MATR,protected_state
MATR/MATR_b3c4,0.08436327850615158,ridge,MATR,protected_state
MATR/MATR_b3c40,0.0997640031953314,ridge,MATR,protected_state
MATR/MATR_b3c41,0.20534605448333798,ridge,MATR,protected_state
MATR/MATR_b3c44,0.08786906875273327,ridge,MATR,protected_state
MATR/MATR_b3c45,0.26946223930215746,ridge,MATR,protected_state
MATR/MATR_b3c5,0.2471282164344289,ridge,MATR,protected_state
MATR/MATR_b3c6,0.4889929340503024,ridge,MATR,protected_state
MATR/MATR_b3c7,0.2682265564711136,ridge,MATR,protected_state
MATR/MATR_b3c8,0.11156825645002563,ridge,MATR,protected_state
MATR/MATR_b3c9,0.06688152998170489,ridge,MATR,protected_state
MATR/MATR_b4c0,0.28281342115544195,ridge,MATR,protected_state
MATR/MATR_b4c1,0.35598075842238047,ridge,MATR,protected_state
MATR/MATR_b4c10,0.2678506214875005,ridge,MATR,protected_state
MATR/MATR_b4c11,0.25216030205374973,ridge,MATR,protected_state
MATR/MATR_b4c12,0.28497696405063144,ridge,MATR,protected_state
MATR/MATR_b4c13,0.2528195730764103,ridge,MATR,protected_state
MATR/MATR_b4c14,0.810542941480736,ridge,MATR,protected_state
MATR/MATR_b4c15,0.8513202529617951,ridge,MATR,protected_state
MATR/MATR_b4c16,0.5221718918013654,ridge,MATR,protected_state
MATR/MATR_b4c17,0.4964551335891687,ridge,MATR,protected_state
MATR/MATR_b4c18,0.35102839538152936,ridge,MATR,protected_state
MATR/MATR_b4c19,0.5316386289593076,ridge,MATR,protected_state
MATR/MATR_b4c2,0.3388072400386338,ridge,MATR,protected_state
MATR/MATR_b4c20,0.3458011365122023,ridge,MATR,protected_state
MATR/MATR_b4c21,0.2882593217495151,ridge,MATR,protected_state
MATR/MATR_b4c22,0.8821483028507213,ridge,MATR,protected_state
MATR/MATR_b4c23,0.31096169428960113,ridge,MATR,protected_state
MATR/MATR_b4c24,0.32476265740560184,ridge,MATR,protected_state
MATR/MATR_b4c25,0.6135457270727462,ridge,MATR,protected_state
MATR/MATR_b4c26,0.7202800746140852,ridge,MATR,protected_state
MATR/MATR_b4c27,0.8562641121725634,ridge,MATR,protected_state
MATR/MATR_b4c28,0.2842570932874781,ridge,MATR,protected_state
MATR/MATR_b4c29,0.07342717074296949,ridge,MATR,protected_state
MATR/MATR_b4c3,0.856146959939652,ridge,MATR,protected_state
MATR/MATR_b4c30,0.3615368273929586,ridge,MATR,protected_state
MATR/MATR_b4c31,0.7273229189223418,ridge,MATR,protected_state
MATR/MATR_b4c32,0.5029618633512686,ridge,MATR,protected_state
MATR/MATR_b4c33,0.7070018141812479,ridge,MATR,protected_state
MATR/MATR_b4c34,0.09154064201520404,ridge,MATR,protected_state
MATR/MATR_b4c35,0.25096639338877014,ridge,MATR,protected_state
MATR/MATR_b4c36,0.703641612263423,ridge,MATR,protected_state
MATR/MATR_b4c37,0.5087996739933748,ridge,MATR,protected_state
MATR/MATR_b4c38,0.07061846227016749,ridge,MATR,protected_state
MATR/MATR_b4c39,0.9217047042467221,ridge,MATR,protected_state
MATR/MATR_b4c4,0.791954527797605,ridge,MATR,protected_state
MATR/MATR_b4c40,0.31935238908863206,ridge,MATR,protected_state
MATR/MATR_b4c41,0.083538546775674,ridge,MATR,protected_state
MATR/MATR_b4c42,0.07845602201400498,ridge,MATR,protected_state
MATR/MATR_b4c43,0.34937316732849527,ridge,MATR,protected_state
MATR/MATR_b4c44,0.28789053956162364,ridge,MATR,protected_state
MATR/MATR_b4c5,0.3205459739706975,ridge,MATR,protected_state
MATR/MATR_b4c6,0.9170037010947446,ridge,MATR,protected_state
MATR/MATR_b4c7,0.8813470004642828,ridge,MATR,protected_state
MATR/MATR_b4c8,0.3196951232664561,ridge,MATR,protected_state
MATR/MATR_b4c9,0.6876429673482933,ridge,MATR,protected_state
MATR/MATR_b1c0,0.2660297270515136,ridge,MATR,pchp_method
MATR/MATR_b1c1,0.2519103901085945,ridge,MATR,pchp_method
MATR/MATR_b1c11,0.3106984251713876,ridge,MATR,pchp_method
MATR/MATR_b1c14,0.2251456040159178,ridge,MATR,pchp_method
MATR/MATR_b1c15,0.23395462334858355,ridge,MATR,pchp_method
MATR/MATR_b1c16,0.26462698448229244,ridge,MATR,pchp_method
MATR/MATR_b1c17,0.2542709912133789,ridge,MATR,pchp_method
MATR/MATR_b1c18,0.05412664912932908,ridge,MATR,pchp_method
MATR/MATR_b1c19,0.03451087257636557,ridge,MATR,pchp_method
MATR/MATR_b1c2,0.2533509706070651,ridge,MATR,pchp_method
MATR/MATR_b1c20,0.06009326219048023,ridge,MATR,pchp_method
MATR/MATR_b1c21,0.05463601133007663,ridge,MATR,pchp_method
MATR/MATR_b1c23,0.2656078205138524,ridge,MATR,pchp_method
MATR/MATR_b1c24,0.6975406423838734,ridge,MATR,pchp_method
MATR/MATR_b1c25,0.48458946182051504,ridge,MATR,pchp_method
MATR/MATR_b1c26,0.45440627635112596,ridge,MATR,pchp_method
MATR/MATR_b1c27,0.28609449063272924,ridge,MATR,pchp_method
MATR/MATR_b1c28,0.30312395122206204,ridge,MATR,pchp_method
MATR/MATR_b1c29,0.30893111585026384,ridge,MATR,pchp_method
MATR/MATR_b1c3,0.29015642462194124,ridge,MATR,pchp_method
MATR/MATR_b1c30,0.28278343649376086,ridge,MATR,pchp_method
MATR/MATR_b1c31,0.27442545730929035,ridge,MATR,pchp_method
MATR/MATR_b1c32,0.24183968860337055,ridge,MATR,pchp_method
MATR/MATR_b1c33,0.2503916283606578,ridge,MATR,pchp_method
MATR/MATR_b1c34,0.6296694122451101,ridge,MATR,pchp_method
MATR/MATR_b1c35,0.6271111093258811,ridge,MATR,pchp_method
MATR/MATR_b1c36,0.785539241139204,ridge,MATR,pchp_method
MATR/MATR_b1c37,0.782953257964423,ridge,MATR,pchp_method
MATR/MATR_b1c38,0.8293660501481714,ridge,MATR,pchp_method
MATR/MATR_b1c39,0.590309029974923,ridge,MATR,pchp_method
MATR/MATR_b1c4,0.2783374201878466,ridge,MATR,pchp_method
MATR/MATR_b1c40,0.7620394894565123,ridge,MATR,pchp_method
MATR/MATR_b1c41,0.7773702137745708,ridge,MATR,pchp_method
MATR/MATR_b1c42,0.8350513606287014,ridge,MATR,pchp_method
MATR/MATR_b1c43,0.8289636893721545,ridge,MATR,pchp_method
MATR/MATR_b1c44,0.9026317118690164,ridge,MATR,pchp_method
MATR/MATR_b1c45,0.9105544956201812,ridge,MATR,pchp_method
MATR/MATR_b1c5,0.2830213552491723,ridge,MATR,pchp_method
MATR/MATR_b1c6,0.27041306144637084,ridge,MATR,pchp_method
MATR/MATR_b1c7,0.06386418070797589,ridge,MATR,pchp_method
MATR/MATR_b1c9,0.14478711231619681,ridge,MATR,pchp_method
MATR/MATR_b2c0,0.36867341728972136,ridge,MATR,pchp_method
MATR/MATR_b2c1,0.38208340315396755,ridge,MATR,pchp_method
MATR/MATR_b2c10,0.3454710310090436,ridge,MATR,pchp_method
MATR/MATR_b2c11,0.3432820402847651,ridge,MATR,pchp_method
MATR/MATR_b2c12,0.35764684256937734,ridge,MATR,pchp_method
MATR/MATR_b2c13,0.12577621444156967,ridge,MATR,pchp_method
MATR/MATR_b2c14,0.3309356146726787,ridge,MATR,pchp_method
MATR/MATR_b2c17,0.33118612057117874,ridge,MATR,pchp_method
MATR/MATR_b2c18,0.2802572934830623,ridge,MATR,pchp_method
MATR/MATR_b2c19,0.2550475812343685,ridge,MATR,pchp_method
MATR/MATR_b2c2,0.2524908715472255,ridge,MATR,pchp_method
MATR/MATR_b2c20,0.33862145226155443,ridge,MATR,pchp_method
MATR/MATR_b2c21,0.34208795581009693,ridge,MATR,pchp_method
MATR/MATR_b2c22,0.3189199259339061,ridge,MATR,pchp_method
MATR/MATR_b2c23,0.33584051412150606,ridge,MATR,pchp_method
MATR/MATR_b2c24,0.32974767319847426,ridge,MATR,pchp_method
MATR/MATR_b2c25,0.3368109590807882,ridge,MATR,pchp_method
MATR/MATR_b2c26,0.3403203245534549,ridge,MATR,pchp_method
MATR/MATR_b2c27,0.32527945950880977,ridge,MATR,pchp_method
MATR/MATR_b2c28,0.29132296806577085,ridge,MATR,pchp_method
MATR/MATR_b2c29,0.3140639131886613,ridge,MATR,pchp_method
MATR/MATR_b2c3,0.3631300043441067,ridge,MATR,pchp_method
MATR/MATR_b2c30,0.29442248139844707,ridge,MATR,pchp_method
MATR/MATR_b2c31,0.23668080107683695,ridge,MATR,pchp_method
MATR/MATR_b2c32,0.28492446057024534,ridge,MATR,pchp_method
MATR/MATR_b2c33,0.31192278957070607,ridge,MATR,pchp_method
MATR/MATR_b2c34,0.278160273175821,ridge,MATR,pchp_method
MATR/MATR_b2c35,0.26168985455664073,ridge,MATR,pchp_method
MATR/MATR_b2c36,0.12995047817203134,ridge,MATR,pchp_method
MATR/MATR_b2c37,0.08457741082185875,ridge,MATR,pchp_method
MATR/MATR_b2c38,0.3225698042801358,ridge,MATR,pchp_method
MATR/MATR_b2c39,0.2918032184382126,ridge,MATR,pchp_method
MATR/MATR_b2c4,0.34967462280219513,ridge,MATR,pchp_method
MATR/MATR_b2c40,0.19986482464026686,ridge,MATR,pchp_method
MATR/MATR_b2c41,0.2502020704370343,ridge,MATR,pchp_method
MATR/MATR_b2c42,0.052311779635663365,ridge,MATR,pchp_method
MATR/MATR_b2c43,0.08270732043362183,ridge,MATR,pchp_method
MATR/MATR_b2c44,0.1763262034987066,ridge,MATR,pchp_method
MATR/MATR_b2c45,0.21145270978351874,ridge,MATR,pchp_method
MATR/MATR_b2c46,0.29074557412587954,ridge,MATR,pchp_method
MATR/MATR_b2c47,0.1691368287651332,ridge,MATR,pchp_method
MATR/MATR_b2c5,0.332047453413629,ridge,MATR,pchp_method
MATR/MATR_b2c6,0.142041389933378,ridge,MATR,pchp_method
MATR/MATR_b3c0,0.07506391937638004,ridge,MATR,pchp_method
MATR/MATR_b3c1,0.05746508264021399,ridge,MATR,pchp_method
MATR/MATR_b3c10,0.2739775302153053,ridge,MATR,pchp_method
MATR/MATR_b3c11,0.14174053129796416,ridge,MATR,pchp_method
MATR/MATR_b3c12,0.23437184663830898,ridge,MATR,pchp_method
MATR/MATR_b3c13,0.12484254623522462,ridge,MATR,pchp_method
MATR/MATR_b3c14,0.24633401312733577,ridge,MATR,pchp_method
MATR/MATR_b3c15,0.182961926953057,ridge,MATR,pchp_method
MATR/MATR_b3c16,0.2583294546511221,ridge,MATR,pchp_method
MATR/MATR_b3c17,0.0605636823180899,ridge,MATR,pchp_method
MATR/MATR_b3c18,0.12872689008709082,ridge,MATR,pchp_method
MATR/MATR_b3c19,0.24985577710712215,ridge,MATR,pchp_method
MATR/MATR_b3c20,0.09760461952328073,ridge,MATR,pchp_method
MATR/MATR_b3c21,0.572765527274672,ridge,MATR,pchp_method
MATR/MATR_b3c22,0.10758546793736183,ridge,MATR,pchp_method
MATR/MATR_b3c24,0.08128483536277668,ridge,MATR,pchp_method
MATR/MATR_b3c25,0.0661922127112394,ridge,MATR,pchp_method
MATR/MATR_b3c26,0.17623470122561155,ridge,MATR,pchp_method
MATR/MATR_b3c27,0.19094735422822864,ridge,MATR,pchp_method
MATR/MATR_b3c28,0.5998961364127201,ridge,MATR,pchp_method
MATR/MATR_b3c29,0.20673505904645836,ridge,MATR,pchp_method
MATR/MATR_b3c3,0.29104696799508323,ridge,MATR,pchp_method
MATR/MATR_b3c30,0.09821378480624018,ridge,MATR,pchp_method
MATR/MATR_b3c31,0.061234471058778835,ridge,MATR,pchp_method
MATR/MATR_b3c33,0.0748806000529992,ridge,MATR,pchp_method
MATR/MATR_b3c34,0.08005666933237385,ridge,MATR,pchp_method
MATR/MATR_b3c35,0.1331298628556533,ridge,MATR,pchp_method
MATR/MATR_b3c36,0.2235301185292879,ridge,MATR,pchp_method
MATR/MATR_b3c38,0.04662662940496481,ridge,MATR,pchp_method
MATR/MATR_b3c39,0.05057837236217789,ridge,MATR,pchp_method
MATR/MATR_b3c4,0.07952037035473117,ridge,MATR,pchp_method
MATR/MATR_b3c40,0.09065624013207424,ridge,MATR,pchp_method
MATR/MATR_b3c41,0.19594088834552942,ridge,MATR,pchp_method
MATR/MATR_b3c44,0.07822764492612282,ridge,MATR,pchp_method
MATR/MATR_b3c45,0.2594622393021574,ridge,MATR,pchp_method
MATR/MATR_b3c5,0.25432637323126844,ridge,MATR,pchp_method
MATR/MATR_b3c6,0.49315707420253146,ridge,MATR,pchp_method
MATR/MATR_b3c7,0.2582265564711136,ridge,MATR,pchp_method
MATR/MATR_b3c8,0.10193009197917736,ridge,MATR,pchp_method
MATR/MATR_b3c9,0.06468760025113499,ridge,MATR,pchp_method
MATR/MATR_b4c0,0.27282742978648306,ridge,MATR,pchp_method
MATR/MATR_b4c1,0.34598075842238046,ridge,MATR,pchp_method
MATR/MATR_b4c10,0.2578732355587389,ridge,MATR,pchp_method
MATR/MATR_b4c11,0.2421935824620057,ridge,MATR,pchp_method
MATR/MATR_b4c12,0.27497696405063143,ridge,MATR,pchp_method
MATR/MATR_b4c13,0.24281957307641033,ridge,MATR,pchp_method
MATR/MATR_b4c14,0.800542941480736,ridge,MATR,pchp_method
MATR/MATR_b4c15,0.8413800519447011,ridge,MATR,pchp_method
MATR/MATR_b4c16,0.5121718918013654,ridge,MATR,pchp_method
MATR/MATR_b4c17,0.48645513358916875,ridge,MATR,pchp_method
MATR/MATR_b4c18,0.3410332393187482,ridge,MATR,pchp_method
MATR/MATR_b4c19,0.5216386289593076,ridge,MATR,pchp_method
MATR/MATR_b4c2,0.3288108298861729,ridge,MATR,pchp_method
MATR/MATR_b4c20,0.3358013210997102,ridge,MATR,pchp_method
MATR/MATR_b4c21,0.2782661971277839,ridge,MATR,pchp_method
MATR/MATR_b4c22,0.8722637243119673,ridge,MATR,pchp_method
MATR/MATR_b4c23,0.3009616942896011,ridge,MATR,pchp_method
MATR/MATR_b4c24,0.31477909538914695,ridge,MATR,pchp_method
MATR/MATR_b4c25,0.6047959433727328,ridge,MATR,pchp_method
MATR/MATR_b4c26,0.7109445246325264,ridge,MATR,pchp_method
MATR/MATR_b4c27,0.8462641121725635,ridge,MATR,pchp_method
MATR/MATR_b4c28,0.2742570932874781,ridge,MATR,pchp_method
MATR/MATR_b4c29,0.06408633666943565,ridge,MATR,pchp_method
MATR/MATR_b4c3,0.8461469599396519,ridge,MATR,pchp_method
MATR/MATR_b4c30,0.3515391796846464,ridge,MATR,pchp_method
MATR/MATR_b4c31,0.7196384081579653,ridge,MATR,pchp_method
MATR/MATR_b4c32,0.4929618633512685,ridge,MATR,pchp_method
MATR/MATR_b4c33,0.6970018141812478,ridge,MATR,pchp_method
MATR/MATR_b4c34,0.08161213086608887,ridge,MATR,pchp_method
MATR/MATR_b4c35,0.2410222270147706,ridge,MATR,pchp_method
MATR/MATR_b4c36,0.6946875454028496,ridge,MATR,pchp_method
MATR/MATR_b4c37,0.49887027224704905,ridge,MATR,pchp_method
MATR/MATR_b4c38,0.06100730368849702,ridge,MATR,pchp_method
MATR/MATR_b4c39,0.9117047042467222,ridge,MATR,pchp_method
MATR/MATR_b4c4,0.7836450842290963,ridge,MATR,pchp_method
MATR/MATR_b4c40,0.30935503149820953,ridge,MATR,pchp_method
MATR/MATR_b4c41,0.07699224512844495,ridge,MATR,pchp_method
MATR/MATR_b4c42,0.07261713762762621,ridge,MATR,pchp_method
MATR/MATR_b4c43,0.33937316732849526,ridge,MATR,pchp_method
MATR/MATR_b4c44,0.27789053956162363,ridge,MATR,pchp_method
MATR/MATR_b4c5,0.3105923787235816,ridge,MATR,pchp_method
MATR/MATR_b4c6,0.9070037010947446,ridge,MATR,pchp_method
MATR/MATR_b4c7,0.8713470004642829,ridge,MATR,pchp_method
MATR/MATR_b4c8,0.3097107865520987,ridge,MATR,pchp_method
MATR/MATR_b4c9,0.6776429673482932,ridge,MATR,pchp_method
MATR/MATR_b1c0,0.04794156389308071,ridge,MATR,raw_candidate
MATR/MATR_b1c1,0.06981396397357299,ridge,MATR,raw_candidate
MATR/MATR_b1c11,0.13007771692231898,ridge,MATR,raw_candidate
MATR/MATR_b1c14,0.17173948851867402,ridge,MATR,raw_candidate
MATR/MATR_b1c15,0.17671154218102458,ridge,MATR,raw_candidate
MATR/MATR_b1c16,0.1529568015193888,ridge,MATR,raw_candidate
MATR/MATR_b1c17,0.15222064740908403,ridge,MATR,raw_candidate
MATR/MATR_b1c18,0.6070322246794251,ridge,MATR,raw_candidate
MATR/MATR_b1c19,0.6393514775673472,ridge,MATR,raw_candidate
MATR/MATR_b1c2,0.0680793989140113,ridge,MATR,raw_candidate
MATR/MATR_b1c20,0.23205420606865673,ridge,MATR,raw_candidate
MATR/MATR_b1c21,0.22901034505936121,ridge,MATR,raw_candidate
MATR/MATR_b1c23,0.15057404529655255,ridge,MATR,raw_candidate
MATR/MATR_b1c24,0.10086953524519117,ridge,MATR,raw_candidate
MATR/MATR_b1c25,0.13549052350618906,ridge,MATR,raw_candidate
MATR/MATR_b1c26,0.09358283245737868,ridge,MATR,raw_candidate
MATR/MATR_b1c27,0.12579414456564364,ridge,MATR,raw_candidate
MATR/MATR_b1c28,0.23779650467100266,ridge,MATR,raw_candidate
MATR/MATR_b1c29,0.21939203915542774,ridge,MATR,raw_candidate
MATR/MATR_b1c3,0.07166634520396685,ridge,MATR,raw_candidate
MATR/MATR_b1c30,0.20626164720956242,ridge,MATR,raw_candidate
MATR/MATR_b1c31,0.21851695114689706,ridge,MATR,raw_candidate
MATR/MATR_b1c32,0.2804120189795934,ridge,MATR,raw_candidate
