outer_target_domain,inner_validation_domain,alpha,recovery,physical_cells,validation_rows,method_cell_macro_mae
UL_PUR,HNEI,0.005,0.0005,14,15085,0.06207556069879042
UL_PUR,HNEI,1.0,0.001,14,15085,0.19629610202126907
UL_PUR,HNEI,0.5,0.001,14,15085,0.12430177845952438
UL_PUR,HNEI,0.2,0.001,14,15085,0.05672797094020288
UL_PUR,HNEI,0.1,0.001,14,15085,0.03986363917838415
UL_PUR,HNEI,0.05,0.001,14,15085,0.033461685402482795
UL_PUR,HNEI,0.03,0.001,14,15085,0.030684738642459013
UL_PUR,HNEI,0.02,0.001,14,15085,0.028837640383637602
UL_PUR,HNEI,0.015,0.001,14,15085,0.02821551179203351
UL_PUR,HNEI,0.01,0.001,14,15085,0.030738235411823016
UL_PUR,HNEI,0.005,0.001,14,15085,0.06069638307555133
UL_PUR,HNEI,1.0,0.002,14,15085,0.14754492524779103
UL_PUR,HNEI,0.5,0.002,14,15085,0.08736450161087705
UL_PUR,HNEI,0.2,0.002,14,15085,0.046091691057121444
UL_PUR,HNEI,0.1,0.002,14,15085,0.035586670480945694
UL_PUR,HNEI,0.05,0.002,14,15085,0.031197215952035066
UL_PUR,HNEI,0.03,0.002,14,15085,0.028942938490518943
UL_PUR,HNEI,0.02,0.002,14,15085,0.02735318864588644
UL_PUR,HNEI,0.015,0.002,14,15085,0.02688831757405918
UL_PUR,HNEI,0.01,0.002,14,15085,0.029627788582343828
UL_PUR,HNEI,0.005,0.002,14,15085,0.060149059119452675
UL_PUR,HNEI,1.0,0.005,14,15085,0.09208123617003115
UL_PUR,HNEI,0.5,0.005,14,15085,0.05794898524174086
UL_PUR,HNEI,0.2,0.005,14,15085,0.037524580310038635
UL_PUR,HNEI,0.1,0.005,14,15085,0.03201193144626963
UL_PUR,HNEI,0.05,0.005,14,15085,0.029241996706069688
UL_PUR,HNEI,0.03,0.005,14,15085,0.02753888443128536
UL_PUR,HNEI,0.02,0.005,14,15085,0.026204249661799354
UL_PUR,HNEI,0.015,0.005,14,15085,0.025870750048061754
UL_PUR,HNEI,0.01,0.005,14,15085,0.028994930198341613
UL_PUR,HNEI,0.005,0.005,14,15085,0.05987982822571721
UL_PUR,HUST,1.0,0.0,77,145735,0.028007325224701465
UL_PUR,HUST,0.5,0.0,77,145735,0.02800180115929815
UL_PUR,HUST,0.2,0.0,77,145735,0.028013638047310416
UL_PUR,HUST,0.1,0.0,77,145735,0.028044623888855844
UL_PUR,HUST,0.05,0.0,77,145735,0.028098466849553933
UL_PUR,HUST,0.03,0.0,77,145735,0.028157100842663138
UL_PUR,HUST,0.02,0.0,77,145735,0.028183822185068066
UL_PUR,HUST,0.015,0.0,77,145735,0.02817034038328049
UL_PUR,HUST,0.01,0.0,77,145735,0.02810568807224701
UL_PUR,HUST,0.005,0.0,77,145735,0.028163066935959474
UL_PUR,HUST,1.0,0.00025,77,145735,0.028474891376019017
UL_PUR,HUST,0.5,0.00025,77,145735,0.028485964412941996
UL_PUR,HUST,0.2,0.00025,77,145735,0.02850214927145887
UL_PUR,HUST,0.1,0.00025,77,145735,0.028513379352382514
UL_PUR,HUST,0.05,0.00025,77,145735,0.02852033206025139
UL_PUR,HUST,0.03,0.00025,77,145735,0.028517577752354376
UL_PUR,HUST,0.02,0.00025,77,145735,0.0284594164013106
UL_PUR,HUST,0.015,0.00025,77,145735,0.02836765421640604
UL_PUR,HUST,0.01,0.00025,77,145735,0.028195179715295813
UL_PUR,HUST,0.005,0.00025,77,145735,0.028108210855773412
UL_PUR,HUST,1.0,0.0005,77,145735,0.028517373241196277
UL_PUR,HUST,0.5,0.0005,77,145735,0.028533760448054148
UL_PUR,HUST,0.2,0.0005,77,145735,0.028550070455295784
UL_PUR,HUST,0.1,0.0005,77,145735,0.028554245180327096
UL_PUR,HUST,0.05,0.0005,77,145735,0.028557942115048883
UL_PUR,HUST,0.03,0.0005,77,145735,0.028551126703004477
UL_PUR,HUST,0.02,0.0005,77,145735,0.028489426962242652
UL_PUR,HUST,0.015,0.0005,77,145735,0.028394028483419907
UL_PUR,HUST,0.01,0.0005,77,145735,0.028213304326890853
UL_PUR,HUST,0.005,0.0005,77,145735,0.028126877397546254
UL_PUR,HUST,1.0,0.001,77,145735,0.028547567299596264
UL_PUR,HUST,0.5,0.001,77,145735,0.028567016441941557
UL_PUR,HUST,0.2,0.001,77,145735,0.028578408388081983
UL_PUR,HUST,0.1,0.001,77,145735,0.028577033353584982
UL_PUR,HUST,0.05,0.001,77,145735,0.028580103275575808
UL_PUR,HUST,0.03,0.001,77,145735,0.028571212341241076
UL_PUR,HUST,0.02,0.001,77,145735,0.028510136342096423
UL_PUR,HUST,0.015,0.001,77,145735,0.02841223105614231
UL_PUR,HUST,0.01,0.001,77,145735,0.02822747809824084
UL_PUR,HUST,0.005,0.001,77,145735,0.028142574405701986
UL_PUR,HUST,1.0,0.002,77,145735,0.02857622618437665
UL_PUR,HUST,0.5,0.002,77,145735,0.028594215757948883
UL_PUR,HUST,0.2,0.002,77,145735,0.028597922456323626
UL_PUR,HUST,0.1,0.002,77,145735,0.028592694483798118
UL_PUR,HUST,0.05,0.002,77,145735,0.028594412424717157
UL_PUR,HUST,0.03,0.002,77,145735,0.028583819657774626
UL_PUR,HUST,0.02,0.002,77,145735,0.028521586644124634
UL_PUR,HUST,0.015,0.002,77,145735,0.02842232030314441
UL_PUR,HUST,0.01,0.002,77,145735,0.0282364796949551
UL_PUR,HUST,0.005,0.002,77,145735,0.02815393265199943
UL_PUR,HUST,1.0,0.005,77,145735,0.028603223322212715
UL_PUR,HUST,0.5,0.005,77,145735,0.028613589033220446
UL_PUR,HUST,0.2,0.005,77,145735,0.02861181308778151
UL_PUR,HUST,0.1,0.005,77,145735,0.028604284892044637
UL_PUR,HUST,0.05,0.005,77,145735,0.028603406069328135
UL_PUR,HUST,0.03,0.005,77,145735,0.028591575986079056
UL_PUR,HUST,0.02,0.005,77,145735,0.028528668704011256
UL_PUR,HUST,0.015,0.005,77,145735,0.028429165256039095
UL_PUR,HUST,0.01,0.005,77,145735,0.028242820765019508
UL_PUR,HUST,0.005,0.005,77,145735,0.028160867866209017
UL_PUR,MATR,1.0,0.0,169,139148,0.05447790901369381
UL_PUR,MATR,0.5,0.0,169,139148,0.05336801847549913
UL_PUR,MATR,0.2,0.0,169,139148,0.0520302163118067
UL_PUR,MATR,0.1,0.0,169,139148,0.05088846474826472
UL_PUR,MATR,0.05,0.0,169,139148,0.049602416834014416
UL_PUR,MATR,0.03,0.0,169,139148,0.04847209775546486
UL_PUR,MATR,0.02,0.0,169,139148,0.04736883865772921
UL_PUR,MATR,0.015,0.0,169,139148,0.046407822486294825
UL_PUR,MATR,0.01,0.0,169,139148,0.044763267156095576
UL_PUR,MATR,0.005,0.0,169,139148,0.04155604931326452
UL_PUR,MATR,1.0,0.00025,169,139148,0.051963623639337105
UL_PUR,MATR,0.5,0.00025,169,139148,0.05086922233375064
UL_PUR,MATR,0.2,0.00025,169,139148,0.04955667984138068
UL_PUR,MATR,0.1,0.00025,169,139148,0.04859732766486482
UL_PUR,MATR,0.05,0.00025,169,139148,0.047544846237963935
UL_PUR,MATR,0.03,0.00025,169,139148,0.04661744622510692
UL_PUR,MATR,0.02,0.00025,169,139148,0.045657285362255835
UL_PUR,MATR,0.015,0.00025,169,139148,0.0447860578944579
UL_PUR,MATR,0.01,0.00025,169,139148,0.04324175834290529
UL_PUR,MATR,0.005,0.00025,169,139148,0.04006378118026924
UL_PUR,MATR,1.0,0.0005,169,139148,0.050964760583146425
UL_PUR,MATR,0.5,0.0005,169,139148,0.049874145641351605
UL_PUR,MATR,0.2,0.0005,169,139148,0.0486423216323448
UL_PUR,MATR,0.1,0.0005,169,139148,0.047753726372587874
UL_PUR,MATR,0.05,0.0005,169,139148,0.04677333712781895
UL_PUR,MATR,0.03,0.0005,169,139148,0.04589874728098009
UL_PUR,MATR,0.02,0.0005,169,139148,0.04501057030590489
UL_PUR,MATR,0.015,0.0005,169,139148,0.04419207863997561
UL_PUR,MATR,0.01,0.0005,169,139148,0.0426813235643016
UL_PUR,MATR,0.005,0.0005,169,139148,0.03950502141438125
UL_PUR,MATR,1.0,0.001,169,139148,0.04989082011821213
UL_PUR,MATR,0.5,0.001,169,139148,0.048839928720421005
UL_PUR,MATR,0.2,0.001,169,139148,0.04771177391550022
UL_PUR,MATR,0.1,0.001,169,139148,0.04687753249283541
UL_PUR,MATR,0.05,0.001,169,139148,0.04595316230507626
UL_PUR,MATR,0.03,0.001,169,139148,0.045162209985899496
UL_PUR,MATR,0.02,0.001,169,139148,0.04435143993484885
UL_PUR,MATR,0.015,0.001,169,139148,0.043575875349495766
UL_PUR,MATR,0.01,0.001,169,139148,0.042104675956378824
UL_PUR,MATR,0.005,0.001,169,139148,0.03893035232931115
UL_PUR,MATR,1.0,0.002,169,139148,0.04885278376435256
UL_PUR,MATR,0.5,0.002,169,139148,0.04787091022188515
UL_PUR,MATR,0.2,0.002,169,139148,0.04681731825760788
UL_PUR,MATR,0.1,0.002,169,139148,0.04601881617666779
UL_PUR,MATR,0.05,0.002,169,139148,0.045176828937273907
UL_PUR,MATR,0.03,0.002,169,139148,0.04447154832076619
UL_PUR,MATR,0.02,0.002,169,139148,0.04371313536922839
UL_PUR,MATR,0.015,0.002,169,139148,0.04296306927628856
UL_PUR,MATR,0.01,0.002,169,139148,0.041531145741891845
UL_PUR,MATR,0.005,0.002,169,139148,0.03836624518687741
UL_PUR,MATR,1.0,0.005,169,139148,0.047686920457573445
UL_PUR,MATR,0.5,0.005,169,139148,0.04680789280454147
UL_PUR,MATR,0.2,0.005,169,139148,0.04582860844385911
UL_PUR,MATR,0.1,0.005,169,139148,0.04512787117605917
UL_PUR,MATR,0.05,0.005,169,139148,0.044386516940414095
UL_PUR,MATR,0.03,0.005,169,139148,0.043719882012491114
UL_PUR,MATR,0.02,0.005,169,139148,0.042986870298539856
UL_PUR,MATR,0.015,0.005,169,139148,0.042260033226418504
UL_PUR,MATR,0.01,0.005,169,139148,0.04086011748591074
UL_PUR,MATR,0.005,0.005,169,139148,0.03769930980221671
UL_PUR,MICH,1.0,0.0,40,19681,0.0840633485208329
UL_PUR,MICH,0.5,0.0,40,19681,0.08461556030834053
UL_PUR,MICH,0.2,0.0,40,19681,0.08616445736166695
UL_PUR,MICH,0.1,0.0,40,19681,0.0883604187465875
UL_PUR,MICH,0.05,0.0,40,19681,0.0913442571868882
UL_PUR,MICH,0.03,0.0,40,19681,0.09362429940832726
UL_PUR,MICH,0.02,0.0,40,19681,0.09537216719524065
UL_PUR,MICH,0.015,0.0,40,19681,0.09668909815580498
UL_PUR,MICH,0.01,0.0,40,19681,0.09920200093257361
UL_PUR,MICH,0.005,0.0,40,19681,0.10865385661313558
UL_PUR,MICH,1.0,0.00025,40,19681,0.08496300447698783
UL_PUR,MICH,0.5,0.00025,40,19681,0.08559504812199836
UL_PUR,MICH,0.2,0.00025,40,19681,0.08713428265527241
UL_PUR,MICH,0.1,0.00025,40,19681,0.08933087417598082
UL_PUR,MICH,0.05,0.00025,40,19681,0.09232801487633367
UL_PUR,MICH,0.03,0.00025,40,19681,0.09450442403121254
UL_PUR,MICH,0.02,0.00025,40,19681,0.09600946048744192
UL_PUR,MICH,0.015,0.00025,40,19681,0.09708129902309931
UL_PUR,MICH,0.01,0.00025,40,19681,0.09924223063219985
UL_PUR,MICH,0.005,0.00025,40,19681,0.1085350562893018
UL_PUR,MICH,1.0,0.0005,40,19681,0.08541334059770647
UL_PUR,MICH,0.5,0.0005,40,19681,0.08605313006688689
UL_PUR,MICH,0.2,0.0005,40,19681,0.08756117178248798
UL_PUR,MICH,0.1,0.0005,40,19681,0.0897485216693815
UL_PUR,MICH,0.05,0.0005,40,19681,0.09270590873144643
UL_PUR,MICH,0.03,0.0005,40,19681,0.09483170891081943
UL_PUR,MICH,0.02,0.0005,40,19681,0.09627163560538132
UL_PUR,MICH,0.015,0.0005,40,19681,0.09727215159055033
UL_PUR,MICH,0.01,0.0005,40,19681,0.09929541017312996
UL_PUR,MICH,0.005,0.0005,40,19681,0.10851020853542084
UL_PUR,MICH,1.0,0.001,40,19681,0.08587149332135081
UL_PUR,MICH,0.5,0.001,40,19681,0.08644750726082628
UL_PUR,MICH,0.2,0.001,40,19681,0.08794619196254765
UL_PUR,MICH,0.1,0.001,40,19681,0.09010549352282013
UL_PUR,MICH,0.05,0.001,40,19681,0.09301435185670318
UL_PUR,MICH,0.03,0.001,40,19681,0.09510730455525515
UL_PUR,MICH,0.02,0.001,40,19681,0.09651534421142954
UL_PUR,MICH,0.015,0.001,40,19681,0.09745440788993093
UL_PUR,MICH,0.01,0.001,40,19681,0.09933952892253942
UL_PUR,MICH,0.005,0.001,40,19681,0.10847721619323321
UL_PUR,MICH,1.0,0.002,40,19681,0.08620919109419159
UL_PUR,MICH,0.5,0.002,40,19681,0.0867485358740224
UL_PUR,MICH,0.2,0.002,40,19681,0.08823854284345711
UL_PUR,MICH,0.1,0.002,40,19681,0.09037990004675421
UL_PUR,MICH,0.05,0.002,40,19681,0.09324505282547683
UL_PUR,MICH,0.03,0.002,40,19681,0.0953294366115319
UL_PUR,MICH,0.02,0.002,40,19681,0.09672246594591763
UL_PUR,MICH,0.015,0.002,40,19681,0.09762915386115856
UL_PUR,MICH,0.01,0.002,40,19681,0.09940051469609566
UL_PUR,MICH,0.005,0.002,40,19681,0.10847890417185461
UL_PUR,MICH,1.0,0.005,40,19681,0.08646295365869039
UL_PUR,MICH,0.5,0.005,40,19681,0.08698111811178472
UL_PUR,MICH,0.2,0.005,40,19681,0.08847812311770072
UL_PUR,MICH,0.1,0.005,40,19681,0.09060127372789431
UL_PUR,MICH,0.05,0.005,40,19681,0.09339757627387305
UL_PUR,MICH,0.03,0.005,40,19681,0.09549716656441412
UL_PUR,MICH,0.02,0.005,40,19681,0.09686432923785168
UL_PUR,MICH,0.015,0.005,40,19681,0.09775928995784346
UL_PUR,MICH,0.01,0.005,40,19681,0.0994509014870994
UL_PUR,MICH,0.005,0.005,40,19681,0.10847587269855008
UL_PUR,MICH_EXP,1.0,0.0,18,6455,0.2038810040297589
UL_PUR,MICH_EXP,0.5,0.0,18,6455,0.14522651649905646
UL_PUR,MICH_EXP,0.2,0.0,18,6455,0.10667865136769922
UL_PUR,MICH_EXP,0.1,0.0,18,6455,0.09570937142815363
UL_PUR,MICH_EXP,0.05,0.0,18,6455,0.09155137558437569
UL_PUR,MICH_EXP,0.03,0.0,18,6455,0.08914840344785877
UL_PUR,MICH_EXP,0.02,0.0,18,6455,0.08726226801141596
UL_PUR,MICH_EXP,0.015,0.0,18,6455,0.08630029029133801
UL_PUR,MICH_EXP,0.01,0.0,18,6455,0.08524018006801277
UL_PUR,MICH_EXP,0.005,0.0,18,6455,0.08725162430731628
UL_PUR,MICH_EXP,1.0,0.00025,18,6455,0.19638737987262958
UL_PUR,MICH_EXP,0.5,0.00025,18,6455,0.1371216866702376
UL_PUR,MICH_EXP,0.2,0.00025,18,6455,0.10044604648945402
UL_PUR,MICH_EXP,0.1,0.00025,18,6455,0.09341385505222322
UL_PUR,MICH_EXP,0.05,0.00025,18,6455,0.09056586471704825
UL_PUR,MICH_EXP,0.03,0.00025,18,6455,0.08857649718212098
UL_PUR,MICH_EXP,0.02,0.00025,18,6455,0.0869448942388501
UL_PUR,MICH_EXP,0.015,0.00025,18,6455,0.08606025378401627
UL_PUR,MICH_EXP,0.01,0.00025,18,6455,0.08505003106817231
UL_PUR,MICH_EXP,0.005,0.00025,18,6455,0.08701319022252897
UL_PUR,MICH_EXP,1.0,0.0005,18,6455,0.18854663749108833
UL_PUR,MICH_EXP,0.5,0.0005,18,6455,0.1285859757383968
UL_PUR,MICH_EXP,0.2,0.0005,18,6455,0.0976646914404613
UL_PUR,MICH_EXP,0.1,0.0005,18,6455,0.09257106012576374
UL_PUR,MICH_EXP,0.05,0.0005,18,6455,0.09007742768641544
UL_PUR,MICH_EXP,0.03,0.0005,18,6455,0.08830455499279902
UL_PUR,MICH_EXP,0.02,0.0005,18,6455,0.08673125762220124
UL_PUR,MICH_EXP,0.015,0.0005,18,6455,0.08584100418959334
UL_PUR,MICH_EXP,0.01,0.0005,18,6455,0.08479493674407865
UL_PUR,MICH_EXP,0.005,0.0005,18,6455,0.08675629432317113
UL_PUR,MICH_EXP,1.0,0.001,18,6455,0.1726461542545736
UL_PUR,MICH_EXP,0.5,0.001,18,6455,0.11601149906445099
UL_PUR,MICH_EXP,0.2,0.001,18,6455,0.09545943741099892
UL_PUR,MICH_EXP,0.1,0.001,18,6455,0.09157711004521046
UL_PUR,MICH_EXP,0.05,0.001,18,6455,0.08953145923455098
UL_PUR,MICH_EXP,0.03,0.001,18,6455,0.08790823202397352
UL_PUR,MICH_EXP,0.02,0.001,18,6455,0.08631444903154976
UL_PUR,MICH_EXP,0.015,0.001,18,6455,0.08535756768474724
UL_PUR,MICH_EXP,0.01,0.001,18,6455,0.08421930145644292
UL_PUR,MICH_EXP,0.005,0.001,18,6455,0.08626456475317466
UL_PUR,MICH_EXP,1.0,0.002,18,6455,0.14568221885440497
UL_PUR,MICH_EXP,0.5,0.002,18,6455,0.10684938106349386
UL_PUR,MICH_EXP,0.2,0.002,18,6455,0.09341147873205102
UL_PUR,MICH_EXP,0.1,0.002,18,6455,0.0907476842838651
UL_PUR,MICH_EXP,0.05,0.002,18,6455,0.089042710571415
UL_PUR,MICH_EXP,0.03,0.002,18,6455,0.08747331587560231
UL_PUR,MICH_EXP,0.02,0.002,18,6455,0.08572428800527425
UL_PUR,MICH_EXP,0.015,0.002,18,6455,0.08465373064731126
UL_PUR,MICH_EXP,0.01,0.002,18,6455,0.083466274069291
UL_PUR,MICH_EXP,0.005,0.002,18,6455,0.08574316600045793
UL_PUR,MICH_EXP,1.0,0.005,18,6455,0.11943010929144177
UL_PUR,MICH_EXP,0.5,0.005,18,6455,0.0986282735268166
UL_PUR,MICH_EXP,0.2,0.005,18,6455,0.09155970900017917
UL_PUR,MICH_EXP,0.1,0.005,18,6455,0.08991521898914472
UL_PUR,MICH_EXP,0.05,0.005,18,6455,0.08826910886861282
UL_PUR,MICH_EXP,0.03,0.005,18,6455,0.0864231367015651
UL_PUR,MICH_EXP,0.02,0.005,18,6455,0.08439143392420977
UL_PUR,MICH_EXP,0.015,0.005,18,6455,0.08323869867409
UL_PUR,MICH_EXP,0.01,0.005,18,6455,0.0821757966469256
UL_PUR,MICH_EXP,0.005,0.005,18,6455,0.08499689398625096
UL_PUR,RWTH,1.0,0.0,48,105140,0.16283494961459688
UL_PUR,RWTH,0.5,0.0,48,105140,0.16268617530967464
UL_PUR,RWTH,0.2,0.0,48,105140,0.16246860421141104
UL_PUR,RWTH,0.1,0.0,48,105140,0.16223015504931274
UL_PUR,RWTH,0.05,0.0,48,105140,0.16178928010023466
UL_PUR,RWTH,0.03,0.0,48,105140,0.16119588868441703
UL_PUR,RWTH,0.02,0.0,48,105140,0.16042135248335582
UL_PUR,RWTH,0.015,0.0,48,105140,0.1596325432060351
UL_PUR,RWTH,0.01,0.0,48,105140,0.15808378047578012
UL_PUR,RWTH,0.005,0.0,48,105140,0.1545639584073027
UL_PUR,RWTH,1.0,0.00025,48,105140,0.16293093132797576
UL_PUR,RWTH,0.5,0.00025,48,105140,0.16286284798317888
UL_PUR,RWTH,0.2,0.00025,48,105140,0.16276318241528756
UL_PUR,RWTH,0.1,0.00025,48,105140,0.16258562408022356
UL_PUR,RWTH,0.05,0.00025,48,105140,0.16216341074119636
UL_PUR,RWTH,0.03,0.00025,48,105140,0.1615280562729371
UL_PUR,RWTH,0.02,0.00025,48,105140,0.16070749528078934
UL_PUR,RWTH,0.015,0.00025,48,105140,0.1598804984277538
UL_PUR,RWTH,0.01,0.00025,48,105140,0.1583206419737783
UL_PUR,RWTH,0.005,0.00025,48,105140,0.15464574101231648
UL_PUR,RWTH,1.0,0.0005,48,105140,0.16294601336320796
UL_PUR,RWTH,0.5,0.0005,48,105140,0.16289913103639433
UL_PUR,RWTH,0.2,0.0005,48,105140,0.16282144511301236
UL_PUR,RWTH,0.1,0.0005,48,105140,0.16265559417712103
UL_PUR,RWTH,0.05,0.0005,48,105140,0.16224231072247652
UL_PUR,RWTH,0.03,0.0005,48,105140,0.16161390534069509
UL_PUR,RWTH,0.02,0.0005,48,105140,0.16079844600957466
UL_PUR,RWTH,0.015,0.0005,48,105140,0.15997920168112056
UL_PUR,RWTH,0.01,0.0005,48,105140,0.15841563714131665
UL_PUR,RWTH,0.005,0.0005,48,105140,0.154720842515334
UL_PUR,RWTH,1.0,0.001,48,105140,0.16295735491813937
UL_PUR,RWTH,0.5,0.001,48,105140,0.16293236587411775
UL_PUR,RWTH,0.2,0.001,48,105140,0.16287429735053513
UL_PUR,RWTH,0.1,0.001,48,105140,0.16272341504363694
UL_PUR,RWTH,0.05,0.001,48,105140,0.1623241827889301
UL_PUR,RWTH,0.03,0.001,48,105140,0.16170447004731162
UL_PUR,RWTH,0.02,0.001,48,105140,0.16090667398823924
UL_PUR,RWTH,0.015,0.001,48,105140,0.1601026899484451
UL_PUR,RWTH,0.01,0.001,48,105140,0.1585461072150859
UL_PUR,RWTH,0.005,0.001,48,105140,0.15486678223677144
UL_PUR,RWTH,1.0,0.002,48,105140,0.16298107630095351
UL_PUR,RWTH,0.5,0.002,48,105140,0.16297131996480504
UL_PUR,RWTH,0.2,0.002,48,105140,0.16292808156718622
UL_PUR,RWTH,0.1,0.002,48,105140,0.16278986393261693
UL_PUR,RWTH,0.05,0.002,48,105140,0.1624113933529098
UL_PUR,RWTH,0.03,0.002,48,105140,0.1618130682495035
UL_PUR,RWTH,0.02,0.002,48,105140,0.16104585516422404
UL_PUR,RWTH,0.015,0.002,48,105140,0.1602700607640227
UL_PUR,RWTH,0.01,0.002,48,105140,0.15874728043580766
UL_PUR,RWTH,0.005,0.002,48,105140,0.1551423635113838
UL_PUR,RWTH,1.0,0.005,48,105140,0.1630273665394472
UL_PUR,RWTH,0.5,0.005,48,105140,0.16302865750063347
UL_PUR,RWTH,0.2,0.005,48,105140,0.16299881390827425
UL_PUR,RWTH,0.1,0.005,48,105140,0.16288947003622437
UL_PUR,RWTH,0.05,0.005,48,105140,0.16256439158723626
UL_PUR,RWTH,0.03,0.005,48,105140,0.16202405631626088
UL_PUR,RWTH,0.02,0.005,48,105140,0.1613399584998274
UL_PUR,RWTH,0.015,0.005,48,105140,0.1606306997215057
UL_PUR,RWTH,0.01,0.005,48,105140,0.1591909671801391
UL_PUR,RWTH,0.005,0.005,48,105140,0.1556436164717736
UL_PUR,SDU,1.0,0.0,86,48716,0.09082456540979457
UL_PUR,SDU,0.5,0.0,86,48716,0.08948733289058122
UL_PUR,SDU,0.2,0.0,86,48716,0.0874986528478068
UL_PUR,SDU,0.1,0.0,86,48716,0.08553128165698756
UL_PUR,SDU,0.05,0.0,86,48716,0.08273869616814847
UL_PUR,SDU,0.03,0.0,86,48716,0.07980354860831533
UL_PUR,SDU,0.02,0.0,86,48716,0.07650488181908495
UL_PUR,SDU,0.015,0.0,86,48716,0.07355326936187745
UL_PUR,SDU,0.01,0.0,86,48716,0.06854153884948103
UL_PUR,SDU,0.005,0.0,86,48716,0.057246935635279876
UL_PUR,SDU,1.0,0.00025,86,48716,0.09026018089396345
UL_PUR,SDU,0.5,0.00025,86,48716,0.08892461368361863
UL_PUR,SDU,0.2,0.00025,86,48716,0.087013244836473
UL_PUR,SDU,0.1,0.00025,86,48716,0.08519947054776808
UL_PUR,SDU,0.05,0.00025,86,48716,0.0825070542609806
UL_PUR,SDU,0.03,0.00025,86,48716,0.0796075189744995
UL_PUR,SDU,0.02,0.00025,86,48716,0.07634220844057632
UL_PUR,SDU,0.015,0.00025,86,48716,0.07341987674065353
UL_PUR,SDU,0.01,0.00025,86,48716,0.06845796308624445
UL_PUR,SDU,0.005,0.00025,86,48716,0.0574233159620312
UL_PUR,SDU,1.0,0.0005,86,48716,0.08984342636110881
UL_PUR,SDU,0.5,0.0005,86,48716,0.08845281006183506
UL_PUR,SDU,0.2,0.0005,86,48716,0.08668838323892199
UL_PUR,SDU,0.1,0.0005,86,48716,0.08498116632198477
UL_PUR,SDU,0.05,0.0005,86,48716,0.08230322440241516
UL_PUR,SDU,0.03,0.0005,86,48716,0.07939765441527351
UL_PUR,SDU,0.02,0.0005,86,48716,0.07615516168098449
UL_PUR,SDU,0.015,0.0005,86,48716,0.07325175190356184
UL_PUR,SDU,0.01,0.0005,86,48716,0.06831837007005569
UL_PUR,SDU,0.005,0.0005,86,48716,0.05755365064672994
UL_PUR,SDU,1.0,0.001,86,48716,0.08903659126021952
UL_PUR,SDU,0.5,0.001,86,48716,0.08769023537404369
UL_PUR,SDU,0.2,0.001,86,48716,0.08617169551276632
UL_PUR,SDU,0.1,0.001,86,48716,0.08452465033589941
UL_PUR,SDU,0.05,0.001,86,48716,0.08183845239282235
UL_PUR,SDU,0.03,0.001,86,48716,0.07893463263889788
UL_PUR,SDU,0.02,0.001,86,48716,0.07574570861803728
UL_PUR,SDU,0.015,0.001,86,48716,0.07287763445389353
UL_PUR,SDU,0.01,0.001,86,48716,0.06805058582732879
UL_PUR,SDU,0.005,0.001,86,48716,0.05776191808987204
UL_PUR,SDU,1.0,0.002,86,48716,0.08795876827191673
UL_PUR,SDU,0.5,0.002,86,48716,0.08676487633081852
UL_PUR,SDU,0.2,0.002,86,48716,0.08539523664030832
UL_PUR,SDU,0.1,0.002,86,48716,0.0836726484497515
UL_PUR,SDU,0.05,0.002,86,48716,0.08086639742610775
UL_PUR,SDU,0.03,0.002,86,48716,0.07796422953204434
UL_PUR,SDU,0.02,0.002,86,48716,0.07484771753940844
UL_PUR,SDU,0.015,0.002,86,48716,0.07209745444986992
UL_PUR,SDU,0.01,0.002,86,48716,0.0676152818254026
UL_PUR,SDU,0.005,0.002,86,48716,0.0576672579746516
UL_PUR,SDU,1.0,0.005,86,48716,0.08684388416211684
UL_PUR,SDU,0.5,0.005,86,48716,0.08581277243205133
UL_PUR,SDU,0.2,0.005,86,48716,0.08423435252482997
UL_PUR,SDU,0.1,0.005,86,48716,0.08216852412125837
UL_PUR,SDU,0.05,0.005,86,48716,0.07912815923246802
UL_PUR,SDU,0.03,0.005,86,48716,0.0763970293260418
UL_PUR,SDU,0.02,0.005,86,48716,0.07371692230895188
UL_PUR,SDU,0.015,0.005,86,48716,0.0713188451460681
UL_PUR,SDU,0.01,0.005,86,48716,0.06700792799833384
UL_PUR,SDU,0.005,0.005,86,48716,0.05711219292088093
UL_PUR,SNL,1.0,0.0,61,96092,0.054837624620690466
UL_PUR,SNL,0.5,0.0,61,96092,0.055064741887367215
UL_PUR,SNL,0.2,0.0,61,96092,0.05557067264828205
UL_PUR,SNL,0.1,0.0,61,96092,0.05620902604108562
UL_PUR,SNL,0.05,0.0,61,96092,0.05717378194183072
UL_PUR,SNL,0.03,0.0,61,96092,0.05831840854005851
UL_PUR,SNL,0.02,0.0,61,96092,0.059615868330095814
UL_PUR,SNL,0.015,0.0,61,96092,0.06078614073856493
UL_PUR,SNL,0.01,0.0,61,96092,0.06291407100646948
UL_PUR,SNL,0.005,0.0,61,96092,0.06806329351071423
UL_PUR,SNL,1.0,0.00025,61,96092,0.056018389084805865
UL_PUR,SNL,0.5,0.00025,61,96092,0.05647637025856627
UL_PUR,SNL,0.2,0.00025,61,96092,0.057099119480914375
UL_PUR,SNL,0.1,0.00025,61,96092,0.0577329303461644
UL_PUR,SNL,0.05,0.00025,61,96092,0.05864871651708634
UL_PUR,SNL,0.03,0.00025,61,96092,0.05973050264059972
UL_PUR,SNL,0.02,0.00025,61,96092,0.06096549686781284
UL_PUR,SNL,0.015,0.00025,61,96092,0.06208925247270191
