domain,cell_id,records,cell_mae,cell_rmse,method
MATR,MATR/MATR_b3c29,851,0.031027690188810606,0.03359563231049758,pchp_sequence_transformer
MATR,MATR/MATR_b3c3,1108,0.04646834715449298,0.049811076843601115,pchp_sequence_transformer
MATR,MATR/MATR_b3c30,928,0.04489048841636205,0.04880700465562107,pchp_sequence_transformer
MATR,MATR/MATR_b3c31,724,0.057678271959047435,0.06070708448491481,pchp_sequence_transformer
MATR,MATR/MATR_b3c33,1277,0.04186342265376403,0.045396975434266,pchp_sequence_transformer
MATR,MATR/MATR_b3c34,1151,0.04461022021339544,0.0478529807905491,pchp_sequence_transformer
MATR,MATR/MATR_b3c35,1086,0.032874698458041536,0.035424402632633065,pchp_sequence_transformer
MATR,MATR/MATR_b3c36,916,0.04275736378739834,0.04501122952470074,pchp_sequence_transformer
MATR,MATR/MATR_b3c38,1928,0.04920986349543512,0.0534242697988861,pchp_sequence_transformer
MATR,MATR/MATR_b3c39,1149,0.051003651592204664,0.05398263976039368,pchp_sequence_transformer
MATR,MATR/MATR_b3c4,1041,0.03441874173177501,0.03733381775302004,pchp_sequence_transformer
MATR,MATR/MATR_b3c40,789,0.02964676061979807,0.032118619134592886,pchp_sequence_transformer
MATR,MATR/MATR_b3c41,779,0.042313536823695784,0.04510063104039301,pchp_sequence_transformer
MATR,MATR/MATR_b3c44,933,0.04901984907318203,0.05189808658297675,pchp_sequence_transformer
MATR,MATR/MATR_b3c45,1794,0.03978613303844771,0.04464913940456628,pchp_sequence_transformer
MATR,MATR/MATR_b3c5,821,0.038896319293946977,0.04084609605502261,pchp_sequence_transformer
MATR,MATR/MATR_b3c6,660,0.017338659791402873,0.0250768528834057,pchp_sequence_transformer
MATR,MATR/MATR_b3c7,1829,0.041961991340253475,0.04721554486024898,pchp_sequence_transformer
MATR,MATR/MATR_b3c8,821,0.031745103072493654,0.03464821700039718,pchp_sequence_transformer
MATR,MATR/MATR_b3c9,1032,0.05276097371350957,0.056101997277476265,pchp_sequence_transformer
MATR,MATR/MATR_b4c0,977,0.04718981808343273,0.06666021013138437,pchp_sequence_transformer
MATR,MATR/MATR_b4c1,856,0.041430948114706344,0.06170673699300463,pchp_sequence_transformer
MATR,MATR/MATR_b4c10,1077,0.07421092348567966,0.11228665868070906,pchp_sequence_transformer
MATR,MATR/MATR_b4c11,925,0.04446050358581151,0.04943763750344946,pchp_sequence_transformer
MATR,MATR/MATR_b4c12,893,0.05999495148533533,0.06549889568997345,pchp_sequence_transformer
MATR,MATR/MATR_b4c13,864,0.06427525119066137,0.07372831463353455,pchp_sequence_transformer
MATR,MATR/MATR_b4c14,762,0.08278860323616198,0.11010677913979335,pchp_sequence_transformer
MATR,MATR/MATR_b4c15,866,0.0959400482987357,0.13498895604836983,pchp_sequence_transformer
MATR,MATR/MATR_b4c16,978,0.06855471632727571,0.07264790687543476,pchp_sequence_transformer
MATR,MATR/MATR_b4c17,925,0.06404372295706653,0.06823860339036637,pchp_sequence_transformer
MATR,MATR/MATR_b4c18,1052,0.058931587712326705,0.0774010928356082,pchp_sequence_transformer
MATR,MATR/MATR_b4c19,1106,0.07332124577204104,0.07907421012840037,pchp_sequence_transformer
MATR,MATR/MATR_b4c2,779,0.03867433217697888,0.04382009284601877,pchp_sequence_transformer
MATR,MATR/MATR_b4c20,799,0.03372779266884322,0.0394128423350397,pchp_sequence_transformer
MATR,MATR/MATR_b4c21,898,0.059703950363014624,0.08457533219176311,pchp_sequence_transformer
MATR,MATR/MATR_b4c22,740,0.07992384317880466,0.08425164513736248,pchp_sequence_transformer
MATR,MATR/MATR_b4c23,1089,0.0629591400593738,0.06677815829865176,pchp_sequence_transformer
MATR,MATR/MATR_b4c24,1110,0.052432961520885696,0.06501788408809185,pchp_sequence_transformer
MATR,MATR/MATR_b4c25,562,0.09788160534586307,0.11625284696234978,pchp_sequence_transformer
MATR,MATR/MATR_b4c26,574,0.0962307180995824,0.11344609203636241,pchp_sequence_transformer
MATR,MATR/MATR_b4c27,558,0.07582525481184507,0.08105532549325375,pchp_sequence_transformer
MATR,MATR/MATR_b4c28,877,0.05923835326599427,0.06303338980437004,pchp_sequence_transformer
MATR,MATR/MATR_b4c29,951,0.0454513270365554,0.051552843711507534,pchp_sequence_transformer
MATR,MATR/MATR_b4c3,906,0.07237745672445095,0.08881189766420335,pchp_sequence_transformer
MATR,MATR/MATR_b4c30,714,0.045831999959865324,0.06789259372507304,pchp_sequence_transformer
MATR,MATR/MATR_b4c31,827,0.16599796331153122,0.23330955405995707,pchp_sequence_transformer
MATR,MATR/MATR_b4c32,834,0.06939073405458088,0.0737221023372142,pchp_sequence_transformer
MATR,MATR/MATR_b4c33,525,0.074904307763969,0.0775336050002744,pchp_sequence_transformer
MATR,MATR/MATR_b4c34,992,0.04599989279622827,0.05266327496915369,pchp_sequence_transformer
MATR,MATR/MATR_b4c35,1126,0.04326663246228762,0.04731668419032353,pchp_sequence_transformer
MATR,MATR/MATR_b4c36,708,0.09746956562028244,0.1111758732697723,pchp_sequence_transformer
MATR,MATR/MATR_b4c37,1000,0.07130814664893294,0.07895721792403369,pchp_sequence_transformer
MATR,MATR/MATR_b4c38,1225,0.047633734384387574,0.05034244459708809,pchp_sequence_transformer
MATR,MATR/MATR_b4c39,756,0.06038823512619945,0.06371869793230026,pchp_sequence_transformer
MATR,MATR/MATR_b4c4,907,0.15431586540497988,0.2154902488251885,pchp_sequence_transformer
MATR,MATR/MATR_b4c40,1117,0.04370747225989713,0.04632677297003366,pchp_sequence_transformer
MATR,MATR/MATR_b4c41,992,0.07183072324028895,0.10668912166815325,pchp_sequence_transformer
MATR,MATR/MATR_b4c42,910,0.0642567104499072,0.08864573294593163,pchp_sequence_transformer
MATR,MATR/MATR_b4c43,946,0.07777384147315754,0.12017543238083052,pchp_sequence_transformer
MATR,MATR/MATR_b4c44,1072,0.06863352906334638,0.07578322235172724,pchp_sequence_transformer
MATR,MATR/MATR_b4c5,1062,0.05756698461350198,0.07528955761628227,pchp_sequence_transformer
MATR,MATR/MATR_b4c6,772,0.05914993059918946,0.06255959574111469,pchp_sequence_transformer
MATR,MATR/MATR_b4c7,557,0.0764322521426192,0.07899353486498545,pchp_sequence_transformer
MATR,MATR/MATR_b4c8,713,0.037099660821963046,0.042567132423654536,pchp_sequence_transformer
MATR,MATR/MATR_b4c9,524,0.08371151764504975,0.09325518666028,pchp_sequence_transformer
SDU,SDU/SDU_Battery_1,956,0.0832346780386434,0.08882139399079776,pchp_sequence_transformer
SDU,SDU/SDU_Battery_10,431,0.04353007118966855,0.05007113112310934,pchp_sequence_transformer
SDU,SDU/SDU_Battery_11,550,0.06425445962684355,0.06885225009545337,pchp_sequence_transformer
SDU,SDU/SDU_Battery_12,481,0.05332878992187814,0.05905144543125539,pchp_sequence_transformer
SDU,SDU/SDU_Battery_13,516,0.05341092735304538,0.0589043342590148,pchp_sequence_transformer
SDU,SDU/SDU_Battery_14,506,0.049397888609494754,0.05432016052055646,pchp_sequence_transformer
SDU,SDU/SDU_Battery_15,581,0.06351514669591966,0.0699479259644959,pchp_sequence_transformer
SDU,SDU/SDU_Battery_16,581,0.05797151619165606,0.06304359125109635,pchp_sequence_transformer
SDU,SDU/SDU_Battery_17,405,0.0646346541093463,0.06919278334989082,pchp_sequence_transformer
SDU,SDU/SDU_Battery_18,436,0.06686872188534747,0.07259549021803835,pchp_sequence_transformer
SDU,SDU/SDU_Battery_19,411,0.06022196017805607,0.06463405947345154,pchp_sequence_transformer
SDU,SDU/SDU_Battery_2,890,0.08672152915025377,0.09292798143773515,pchp_sequence_transformer
SDU,SDU/SDU_Battery_20,411,0.06119162312833239,0.06552872835932533,pchp_sequence_transformer
SDU,SDU/SDU_Battery_21,481,0.051719799840720344,0.0558750502117344,pchp_sequence_transformer
SDU,SDU/SDU_Battery_22,486,0.06933469906112852,0.07504173013904526,pchp_sequence_transformer
SDU,SDU/SDU_Battery_23,481,0.09104073595638346,0.09663862118467288,pchp_sequence_transformer
SDU,SDU/SDU_Battery_24,436,0.07141110999695506,0.07652913700316422,pchp_sequence_transformer
SDU,SDU/SDU_Battery_25,436,0.06862364712196885,0.07352897631372624,pchp_sequence_transformer
SDU,SDU/SDU_Battery_26,541,0.11279632878846022,0.12216070893765286,pchp_sequence_transformer
SDU,SDU/SDU_Battery_27,486,0.08962408090968234,0.09778329034231971,pchp_sequence_transformer
SDU,SDU/SDU_Battery_28,456,0.07872390268369416,0.08666016916623888,pchp_sequence_transformer
SDU,SDU/SDU_Battery_29,486,0.07958488220791447,0.08627402470979033,pchp_sequence_transformer
SDU,SDU/SDU_Battery_3,851,0.05995379850611431,0.06253257054868637,pchp_sequence_transformer
SDU,SDU/SDU_Battery_30,441,0.07115977409044326,0.07541197302219368,pchp_sequence_transformer
SDU,SDU/SDU_Battery_31,176,0.05680342143208565,0.06712777916478246,pchp_sequence_transformer
SDU,SDU/SDU_Battery_32,121,0.06687188678238354,0.07992770983635539,pchp_sequence_transformer
SDU,SDU/SDU_Battery_33,191,0.05225779871477803,0.06076859888232439,pchp_sequence_transformer
SDU,SDU/SDU_Battery_34,161,0.06342245353942749,0.07381137129913415,pchp_sequence_transformer
SDU,SDU/SDU_Battery_35,151,0.06545452894482863,0.07554984319115964,pchp_sequence_transformer
SDU,SDU/SDU_Battery_36,136,0.06426129440806802,0.07453968766073778,pchp_sequence_transformer
SDU,SDU/SDU_Battery_37,146,0.06246551199202329,0.07391517401830286,pchp_sequence_transformer
SDU,SDU/SDU_Battery_38,106,0.05975934752337209,0.0702774841629751,pchp_sequence_transformer
SDU,SDU/SDU_Battery_39,71,0.08004196540048629,0.09027786790259733,pchp_sequence_transformer
SDU,SDU/SDU_Battery_4,881,0.0787520921281006,0.08450269059102185,pchp_sequence_transformer
SDU,SDU/SDU_Battery_40,66,0.0797156866816449,0.08952090057794423,pchp_sequence_transformer
SDU,SDU/SDU_Battery_41,86,0.07428946745760463,0.08464069768667198,pchp_sequence_transformer
SDU,SDU/SDU_Battery_42,71,0.07502283374392074,0.08542473735400395,pchp_sequence_transformer
SDU,SDU/SDU_Battery_43,71,0.08153265136416694,0.0921846930046517,pchp_sequence_transformer
SDU,SDU/SDU_Battery_44,61,0.07443942369552801,0.08486422097271203,pchp_sequence_transformer
SDU,SDU/SDU_Battery_45,1116,0.07911204993527528,0.08629498332319088,pchp_sequence_transformer
SDU,SDU/SDU_Battery_46,1071,0.07561624884520175,0.0814173257300854,pchp_sequence_transformer
SDU,SDU/SDU_Battery_47,1121,0.08073929868728433,0.0878530055558495,pchp_sequence_transformer
SDU,SDU/SDU_Battery_48,1054,0.07267258987616304,0.07795719269284317,pchp_sequence_transformer
SDU,SDU/SDU_Battery_49,1346,0.08318324690881555,0.09195066865998591,pchp_sequence_transformer
SDU,SDU/SDU_Battery_5,1051,0.07360830072639928,0.08005611276958093,pchp_sequence_transformer
SDU,SDU/SDU_Battery_50,1409,0.08348946157731647,0.0914543928898497,pchp_sequence_transformer
SDU,SDU/SDU_Battery_51,1421,0.08130478504717499,0.08869137029836209,pchp_sequence_transformer
SDU,SDU/SDU_Battery_52,1246,0.07439281697675244,0.08280294213924146,pchp_sequence_transformer
SDU,SDU/SDU_Battery_53,121,0.05872365382818531,0.06808185869619314,pchp_sequence_transformer
SDU,SDU/SDU_Battery_54,191,0.05055542369776775,0.05886514262239737,pchp_sequence_transformer
SDU,SDU/SDU_Battery_55,126,0.05763808027756086,0.06660825702990965,pchp_sequence_transformer
SDU,SDU/SDU_Battery_56,141,0.05891815138860123,0.06748871243516523,pchp_sequence_transformer
SDU,SDU/SDU_Battery_57,86,0.05750296983731588,0.06777538549161825,pchp_sequence_transformer
SDU,SDU/SDU_Battery_58,71,0.06956333439102733,0.08468204758228767,pchp_sequence_transformer
SDU,SDU/SDU_Battery_59,86,0.059799576041438846,0.07065694601723875,pchp_sequence_transformer
SDU,SDU/SDU_Battery_6,1111,0.0859768188157434,0.09325330037840822,pchp_sequence_transformer
SDU,SDU/SDU_Battery_60,81,0.05775730976637379,0.06852216220390193,pchp_sequence_transformer
SDU,SDU/SDU_Battery_61,391,0.07335193207366303,0.07643245969271587,pchp_sequence_transformer
SDU,SDU/SDU_Battery_62,431,0.08155534589839725,0.0861161538160948,pchp_sequence_transformer
SDU,SDU/SDU_Battery_63,361,0.03940383258498726,0.04177642613624536,pchp_sequence_transformer
SDU,SDU/SDU_Battery_64,411,0.067111623331686,0.07226971149296128,pchp_sequence_transformer
SDU,SDU/SDU_Battery_65,230,0.03952198611857464,0.04435143561384494,pchp_sequence_transformer
SDU,SDU/SDU_Battery_66,271,0.02692489933418555,0.03404610032080389,pchp_sequence_transformer
SDU,SDU/SDU_Battery_67,181,0.05304394265772974,0.06321210086438692,pchp_sequence_transformer
SDU,SDU/SDU_Battery_68,191,0.05113393128934066,0.059697310281022105,pchp_sequence_transformer
SDU,SDU/SDU_Battery_69,71,0.0777497684549371,0.08991325406390048,pchp_sequence_transformer
SDU,SDU/SDU_Battery_7,1041,0.0904433382906383,0.09720340979345184,pchp_sequence_transformer
SDU,SDU/SDU_Battery_70,106,0.0708189308200962,0.08134408978646168,pchp_sequence_transformer
SDU,SDU/SDU_Battery_71,81,0.08349290647390817,0.09618489432764044,pchp_sequence_transformer
SDU,SDU/SDU_Battery_72,81,0.08335134409974626,0.09513120347719162,pchp_sequence_transformer
SDU,SDU/SDU_Battery_73,1175,0.11799399166657465,0.12519133553053885,pchp_sequence_transformer
SDU,SDU/SDU_Battery_74,1315,0.12420036520092702,0.13099400862783236,pchp_sequence_transformer
SDU,SDU/SDU_Battery_75,950,0.10756546460826781,0.1147627830659017,pchp_sequence_transformer
SDU,SDU/SDU_Battery_76,1120,0.10413918371600837,0.11112870368233413,pchp_sequence_transformer
SDU,SDU/SDU_Battery_77,1066,0.10102038482351051,0.10773158405873089,pchp_sequence_transformer
SDU,SDU/SDU_Battery_78,1021,0.09659945203170107,0.10264907964031736,pchp_sequence_transformer
SDU,SDU/SDU_Battery_79,1076,0.10552338640781782,0.11235955279203604,pchp_sequence_transformer
SDU,SDU/SDU_Battery_8,706,0.0586744490499957,0.060838037466536744,pchp_sequence_transformer
SDU,SDU/SDU_Battery_80,1060,0.10147088711846565,0.10814586818305007,pchp_sequence_transformer
SDU,SDU/SDU_Battery_81,1186,0.10978335267031664,0.11641614413712388,pchp_sequence_transformer
SDU,SDU/SDU_Battery_82,1140,0.10581221864127904,0.11243112079104892,pchp_sequence_transformer
SDU,SDU/SDU_Battery_83,1195,0.0987616238098674,0.10420097329909794,pchp_sequence_transformer
SDU,SDU/SDU_Battery_84,1131,0.08991577831311448,0.09578580443118379,pchp_sequence_transformer
SDU,SDU/SDU_Battery_85,1201,0.10799571516028843,0.11341958540332764,pchp_sequence_transformer
SDU,SDU/SDU_Battery_86,1036,0.09603507382917792,0.10118563366088228,pchp_sequence_transformer
SDU,SDU/SDU_Battery_9,411,0.036354030442859744,0.04194054286133406,pchp_sequence_transformer
