domain,cell_id,method,mae,records
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_H,raw_candidate,0.14777762973567946,7
IMPERIAL_M50T,IMPERIAL_M50T/Expt 3 - Cathode Degradation and Li-Plating/cell_I,raw_candidate,0.1561512031639579,7
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_A,raw_candidate,0.11229885352383653,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_B,raw_candidate,0.1966645651906365,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_C,raw_candidate,0.19643369560121698,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_D,raw_candidate,0.06544897657275284,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_E,raw_candidate,0.0732046405972884,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_F,raw_candidate,0.08722837906751324,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_G,raw_candidate,0.0839533478091477,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 4 - Drive Cycle Aging (Control)/cell_H,raw_candidate,0.08623853214569066,4
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_A,raw_candidate,0.265548367419407,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_B,raw_candidate,0.21299865240545335,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_C,raw_candidate,0.22108799375151963,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_D,raw_candidate,0.08674877633097546,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_E,raw_candidate,0.06779278973402812,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_F,raw_candidate,0.10622442210406881,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_G,raw_candidate,0.09640796856068432,9
IMPERIAL_M50T,IMPERIAL_M50T/Expt 5 - Standard Cycle Aging (Control)/cell_H,raw_candidate,0.09183470136111249,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G10C1,raw_candidate,0.09459988040751861,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G10C2,raw_candidate,0.07297610921743762,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G10C3,raw_candidate,0.132800658377934,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G10C4,raw_candidate,0.11381268940216557,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G12C1,raw_candidate,0.1250609527685425,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G12C2,raw_candidate,0.1403830384800621,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G12C3,raw_candidate,0.0813115295582385,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G12C4,raw_candidate,0.13613035173966362,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G13C1,raw_candidate,0.07275264433707428,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G13C2,raw_candidate,0.10858080652196204,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G13C3,raw_candidate,0.07887042779532351,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G13C4,raw_candidate,0.11056770748239159,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G14C1,raw_candidate,0.07740034332623391,1
ISU_ILCC_NMC,ISU_ILCC_NMC/G16C1,raw_candidate,0.17743010211778953,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G16C2,raw_candidate,0.11996742674370904,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G16C3,raw_candidate,0.15334873952132616,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G16C4,raw_candidate,0.1563990766657838,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G17C1,raw_candidate,0.13781441992486607,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G17C2,raw_candidate,0.08138574536033534,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G17C3,raw_candidate,0.07735853990086415,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G17C4,raw_candidate,0.08880098855086353,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G18C1,raw_candidate,0.18052430565868693,68
ISU_ILCC_NMC,ISU_ILCC_NMC/G18C2,raw_candidate,0.11859851010467705,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G18C3,raw_candidate,0.12292150554255205,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G18C4,raw_candidate,0.14503960810039646,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G19C1,raw_candidate,0.08548915992447467,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G19C2,raw_candidate,0.08842719983331346,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G19C3,raw_candidate,0.08322095675353712,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G19C4,raw_candidate,0.19953917592146164,1
ISU_ILCC_NMC,ISU_ILCC_NMC/G1C1,raw_candidate,0.11253045655228261,47
ISU_ILCC_NMC,ISU_ILCC_NMC/G1C2,raw_candidate,0.13376365584215258,57
ISU_ILCC_NMC,ISU_ILCC_NMC/G1C3,raw_candidate,0.12838338748549172,63
ISU_ILCC_NMC,ISU_ILCC_NMC/G1C4,raw_candidate,0.0861343616619279,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G20C1,raw_candidate,0.19757953059065164,4
ISU_ILCC_NMC,ISU_ILCC_NMC/G20C2,raw_candidate,0.14888308323979466,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G20C3,raw_candidate,0.18251700088585252,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G20C4,raw_candidate,0.1468617311824156,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G21C1,raw_candidate,0.16981665318525277,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G21C2,raw_candidate,0.16754841172940393,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G21C3,raw_candidate,0.1588717439076453,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G21C4,raw_candidate,0.17147450686215043,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G22C1,raw_candidate,0.1541976811157856,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G22C2,raw_candidate,0.30758762611847545,4
ISU_ILCC_NMC,ISU_ILCC_NMC/G22C3,raw_candidate,0.1565778801876221,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G22C4,raw_candidate,0.1774679453547849,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G23C1,raw_candidate,0.17072269517405878,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G23C2,raw_candidate,0.13392049702335054,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G23C3,raw_candidate,0.16353183546431024,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G23C4,raw_candidate,0.13934972737979015,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G24C1,raw_candidate,0.1176934863720591,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G24C2,raw_candidate,0.12740072982989592,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G24C3,raw_candidate,0.17055926253831966,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G24C4,raw_candidate,0.15489391695676646,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G25C1,raw_candidate,0.14567127475679445,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G25C2,raw_candidate,0.11711581821393839,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G25C3,raw_candidate,0.23366514756931778,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G25C4,raw_candidate,0.19685142680455994,41
ISU_ILCC_NMC,ISU_ILCC_NMC/G26C1,raw_candidate,0.060831971312446546,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G26C2,raw_candidate,0.10132784052234133,41
ISU_ILCC_NMC,ISU_ILCC_NMC/G26C3,raw_candidate,0.09376281539101002,59
ISU_ILCC_NMC,ISU_ILCC_NMC/G26C4,raw_candidate,0.08122931542096475,33
ISU_ILCC_NMC,ISU_ILCC_NMC/G27C1,raw_candidate,0.19356178646007335,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G27C2,raw_candidate,0.24606182447665026,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G27C3,raw_candidate,0.17503041511608683,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G27C4,raw_candidate,0.22278462639497626,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G28C1,raw_candidate,0.14389264925455722,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G28C2,raw_candidate,0.1860937170160575,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G28C3,raw_candidate,0.12764926968275708,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G28C4,raw_candidate,0.24200482044653712,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G29C1,raw_candidate,0.16257706366205232,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G29C2,raw_candidate,0.1596963238810326,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G29C3,raw_candidate,0.14981732877913773,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G29C4,raw_candidate,0.15035972898393163,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G2C1,raw_candidate,0.12448832767135476,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G2C2,raw_candidate,0.13140358193127052,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G2C3,raw_candidate,0.09691737697001257,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G2C4,raw_candidate,0.11581100621517045,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G30C1,raw_candidate,0.2446075231673742,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G30C2,raw_candidate,0.14921814785835577,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G30C3,raw_candidate,0.1592126414214636,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G30C4,raw_candidate,0.18795567169761035,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G31C1,raw_candidate,0.1595112395607027,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G31C2,raw_candidate,0.22488144715956915,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G31C3,raw_candidate,0.19473633974974777,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G31C4,raw_candidate,0.2468346783946747,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G32C1,raw_candidate,0.15501566874197564,20
ISU_ILCC_NMC,ISU_ILCC_NMC/G32C2,raw_candidate,0.15389526256379904,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G32C3,raw_candidate,0.166749678911102,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G32C4,raw_candidate,0.1339815436961854,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G33C1,raw_candidate,0.16808964772335455,19
ISU_ILCC_NMC,ISU_ILCC_NMC/G33C2,raw_candidate,0.16995244210118493,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G33C3,raw_candidate,0.1079556037579823,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G33C4,raw_candidate,0.14927129656829266,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G34C1,raw_candidate,0.15648039155771512,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G34C2,raw_candidate,0.1261909679445121,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G34C3,raw_candidate,0.17543861629652385,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G34C4,raw_candidate,0.1827570958625415,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G35C1,raw_candidate,0.1735677192315012,17
ISU_ILCC_NMC,ISU_ILCC_NMC/G35C2,raw_candidate,0.13695916710577127,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G35C3,raw_candidate,0.18739045995685094,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G35C4,raw_candidate,0.19114515116999928,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G36C1,raw_candidate,0.21335766967968436,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G36C2,raw_candidate,0.17358859540016927,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G36C3,raw_candidate,0.19918102759248277,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G36C4,raw_candidate,0.16133799111698544,4
ISU_ILCC_NMC,ISU_ILCC_NMC/G37C1,raw_candidate,0.14431002078430377,17
ISU_ILCC_NMC,ISU_ILCC_NMC/G37C2,raw_candidate,0.12994490047544868,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G37C3,raw_candidate,0.14586884240943274,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G37C4,raw_candidate,0.1385013268499023,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G38C1,raw_candidate,0.21733264801017846,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G38C2,raw_candidate,0.22437871331602047,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G38C3,raw_candidate,0.1904066893445745,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G38C4,raw_candidate,0.19248948883235373,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G39C1,raw_candidate,0.17457988900102558,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G39C2,raw_candidate,0.17367297773855753,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G39C3,raw_candidate,0.20833865716108377,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G39C4,raw_candidate,0.21109677412673994,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G3C1,raw_candidate,0.09326298035513693,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G3C2,raw_candidate,0.12340579873142679,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G3C3,raw_candidate,0.1217233601344168,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G3C4,raw_candidate,0.12959374733236534,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G40C1,raw_candidate,0.14318692229940666,33
ISU_ILCC_NMC,ISU_ILCC_NMC/G40C2,raw_candidate,0.14678234104835605,28
ISU_ILCC_NMC,ISU_ILCC_NMC/G40C3,raw_candidate,0.12173296050676599,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G40C4,raw_candidate,0.18611768808902335,33
ISU_ILCC_NMC,ISU_ILCC_NMC/G41C1,raw_candidate,0.2340812425277802,30
ISU_ILCC_NMC,ISU_ILCC_NMC/G41C2,raw_candidate,0.2060040349798015,17
ISU_ILCC_NMC,ISU_ILCC_NMC/G41C3,raw_candidate,0.23423748395055832,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G41C4,raw_candidate,0.25001383362717716,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G42C1,raw_candidate,0.19282944318925133,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G42C2,raw_candidate,0.18981428162836197,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G42C3,raw_candidate,0.23418364380288062,19
ISU_ILCC_NMC,ISU_ILCC_NMC/G42C4,raw_candidate,0.1113732604369359,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G43C1,raw_candidate,0.20509604872794948,28
ISU_ILCC_NMC,ISU_ILCC_NMC/G43C2,raw_candidate,0.18698358811049268,20
ISU_ILCC_NMC,ISU_ILCC_NMC/G43C3,raw_candidate,0.18441566825960704,28
ISU_ILCC_NMC,ISU_ILCC_NMC/G43C4,raw_candidate,0.20528687967731052,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G44C1,raw_candidate,0.1567671251159797,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G44C2,raw_candidate,0.16616936359164536,22
ISU_ILCC_NMC,ISU_ILCC_NMC/G44C3,raw_candidate,0.11301607472796493,24
ISU_ILCC_NMC,ISU_ILCC_NMC/G44C4,raw_candidate,0.139001439975322,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G45C1,raw_candidate,0.2693212814822018,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G45C2,raw_candidate,0.32121453507493486,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G45C3,raw_candidate,0.29234235731712216,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G45C4,raw_candidate,0.24596412425463082,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G46C1,raw_candidate,0.2630930851229229,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G46C2,raw_candidate,0.22616099495488481,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G46C3,raw_candidate,0.3015331178501227,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G46C4,raw_candidate,0.2693261619758151,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G47C1,raw_candidate,0.2249585522184836,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G47C2,raw_candidate,0.17904457861480758,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G47C3,raw_candidate,0.19163984035606252,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G47C4,raw_candidate,0.2365581317085205,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G48C1,raw_candidate,0.16826195172634117,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G48C2,raw_candidate,0.24239568793607738,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G48C3,raw_candidate,0.1853719488193496,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G48C4,raw_candidate,0.24250227707036587,8
ISU_ILCC_NMC,ISU_ILCC_NMC/G49C1,raw_candidate,0.09240661145504274,32
ISU_ILCC_NMC,ISU_ILCC_NMC/G49C2,raw_candidate,0.10778981301264237,32
ISU_ILCC_NMC,ISU_ILCC_NMC/G49C3,raw_candidate,0.0942340653545219,32
ISU_ILCC_NMC,ISU_ILCC_NMC/G49C4,raw_candidate,0.10673537469745645,32
ISU_ILCC_NMC,ISU_ILCC_NMC/G4C1,raw_candidate,0.0920564634198324,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G4C2,raw_candidate,0.08692644832803946,22
ISU_ILCC_NMC,ISU_ILCC_NMC/G4C3,raw_candidate,0.08081513565485682,25
ISU_ILCC_NMC,ISU_ILCC_NMC/G4C4,raw_candidate,0.06511289780658554,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G50C1,raw_candidate,0.16472365119002708,26
ISU_ILCC_NMC,ISU_ILCC_NMC/G50C2,raw_candidate,0.19853596871963342,20
ISU_ILCC_NMC,ISU_ILCC_NMC/G50C3,raw_candidate,0.10469973790056986,30
ISU_ILCC_NMC,ISU_ILCC_NMC/G50C4,raw_candidate,0.16336117298727468,27
ISU_ILCC_NMC,ISU_ILCC_NMC/G51C1,raw_candidate,0.18810578672790682,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G51C2,raw_candidate,0.17658927323209064,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G51C3,raw_candidate,0.2178061876786273,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G51C4,raw_candidate,0.1955405498254206,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G52C1,raw_candidate,0.19972880823322686,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G52C2,raw_candidate,0.23495159038590957,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G52C3,raw_candidate,0.2003950430154957,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G52C4,raw_candidate,0.16357787115645933,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G53C1,raw_candidate,0.44130102532531273,2
ISU_ILCC_NMC,ISU_ILCC_NMC/G53C2,raw_candidate,0.3430803360145384,3
ISU_ILCC_NMC,ISU_ILCC_NMC/G53C3,raw_candidate,0.4342330401457411,3
ISU_ILCC_NMC,ISU_ILCC_NMC/G53C4,raw_candidate,0.23429844998949415,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G54C1,raw_candidate,0.12606319603319135,25
ISU_ILCC_NMC,ISU_ILCC_NMC/G54C2,raw_candidate,0.12599548016228101,29
ISU_ILCC_NMC,ISU_ILCC_NMC/G54C3,raw_candidate,0.12709168891897604,27
ISU_ILCC_NMC,ISU_ILCC_NMC/G54C4,raw_candidate,0.12793525436221292,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G55C1,raw_candidate,0.237785010898925,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G55C2,raw_candidate,0.2180963200397717,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G55C3,raw_candidate,0.21844763560697028,14
ISU_ILCC_NMC,ISU_ILCC_NMC/G55C4,raw_candidate,0.2521784436906712,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G56C1,raw_candidate,0.17692434392138387,27
ISU_ILCC_NMC,ISU_ILCC_NMC/G56C2,raw_candidate,0.1934924516222498,25
ISU_ILCC_NMC,ISU_ILCC_NMC/G56C3,raw_candidate,0.21148641629070758,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G56C4,raw_candidate,0.19623687311866955,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G57C1,raw_candidate,0.08183199619916312,31
ISU_ILCC_NMC,ISU_ILCC_NMC/G57C2,raw_candidate,0.05489486769407944,31
ISU_ILCC_NMC,ISU_ILCC_NMC/G57C3,raw_candidate,0.0963466106638313,31
ISU_ILCC_NMC,ISU_ILCC_NMC/G57C4,raw_candidate,0.08086015965590608,31
ISU_ILCC_NMC,ISU_ILCC_NMC/G58C1,raw_candidate,0.15140368277068833,31
ISU_ILCC_NMC,ISU_ILCC_NMC/G58C2,raw_candidate,0.22956752902836677,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G58C3,raw_candidate,0.2160432598531097,25
ISU_ILCC_NMC,ISU_ILCC_NMC/G58C4,raw_candidate,0.1752199063943165,25
ISU_ILCC_NMC,ISU_ILCC_NMC/G59C1,raw_candidate,0.13705908751944113,29
ISU_ILCC_NMC,ISU_ILCC_NMC/G59C2,raw_candidate,0.14782785764503917,27
ISU_ILCC_NMC,ISU_ILCC_NMC/G59C3,raw_candidate,0.14865441739802043,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G59C4,raw_candidate,0.17324901996515693,25
ISU_ILCC_NMC,ISU_ILCC_NMC/G5C1,raw_candidate,0.1931153025787356,9
ISU_ILCC_NMC,ISU_ILCC_NMC/G5C2,raw_candidate,0.2809523990232183,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G5C3,raw_candidate,0.11388691849404174,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G5C4,raw_candidate,0.3097011830843144,5
ISU_ILCC_NMC,ISU_ILCC_NMC/G60C1,raw_candidate,0.22860799328393616,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G60C2,raw_candidate,0.20500325678463904,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G60C3,raw_candidate,0.27643248985491414,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G60C4,raw_candidate,0.2580138095943642,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G61C2,raw_candidate,0.20319630596900257,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G61C3,raw_candidate,0.19137908997933972,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G61C4,raw_candidate,0.19236785788328492,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G62C1,raw_candidate,0.18514893442504687,16
ISU_ILCC_NMC,ISU_ILCC_NMC/G62C2,raw_candidate,0.20853375368234692,11
ISU_ILCC_NMC,ISU_ILCC_NMC/G62C3,raw_candidate,0.22133974222261565,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G62C4,raw_candidate,0.24771667581201998,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G63C1,raw_candidate,0.19334927181953615,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G63C2,raw_candidate,0.22143250352559035,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G63C3,raw_candidate,0.19176148294375217,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G63C4,raw_candidate,0.16718168913556553,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G64C1,raw_candidate,0.22377716937596803,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G64C2,raw_candidate,0.2983471406111599,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G64C3,raw_candidate,0.1692113804711771,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G64C4,raw_candidate,0.27609561270236593,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G6C1,raw_candidate,0.09487945033308644,31
ISU_ILCC_NMC,ISU_ILCC_NMC/G6C2,raw_candidate,0.15931840477127748,52
ISU_ILCC_NMC,ISU_ILCC_NMC/G6C3,raw_candidate,0.18855530964970862,75
ISU_ILCC_NMC,ISU_ILCC_NMC/G6C4,raw_candidate,0.1939560672142064,52
ISU_ILCC_NMC,ISU_ILCC_NMC/G7C1,raw_candidate,0.13566522123115016,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G7C2,raw_candidate,0.11632967102644427,19
ISU_ILCC_NMC,ISU_ILCC_NMC/G7C3,raw_candidate,0.2331633570333288,58
ISU_ILCC_NMC,ISU_ILCC_NMC/G7C4,raw_candidate,0.11164253290823431,25
ISU_ILCC_NMC,ISU_ILCC_NMC/G8C1,raw_candidate,0.1137906253563388,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G8C2,raw_candidate,0.10116849083491836,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G8C3,raw_candidate,0.1437485554956023,27
ISU_ILCC_NMC,ISU_ILCC_NMC/G8C4,raw_candidate,0.12607364831939097,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G9C1,raw_candidate,0.11356052189860494,2
ISU_ILCC_NMC,ISU_ILCC_NMC/G9C2,raw_candidate,0.15190226224246,2
ISU_ILCC_NMC,ISU_ILCC_NMC/G9C3,raw_candidate,0.0955075916811402,3
ISU_ILCC_NMC,ISU_ILCC_NMC/G9C4,raw_candidate,0.20462148951574888,1
LUH_NMC_SIO,LUH_NMC_SIO/P001_1,raw_candidate,0.014628723032699457,18
LUH_NMC_SIO,LUH_NMC_SIO/P001_2,raw_candidate,0.015875417409583505,18
LUH_NMC_SIO,LUH_NMC_SIO/P001_3,raw_candidate,0.016378648076834208,18
LUH_NMC_SIO,LUH_NMC_SIO/P002_1,raw_candidate,0.019847648454837594,18
LUH_NMC_SIO,LUH_NMC_SIO/P002_2,raw_candidate,0.016238036666195586,18
LUH_NMC_SIO,LUH_NMC_SIO/P002_3,raw_candidate,0.01751718312033682,18
LUH_NMC_SIO,LUH_NMC_SIO/P003_1,raw_candidate,0.027870568463981966,18
LUH_NMC_SIO,LUH_NMC_SIO/P003_2,raw_candidate,0.025993664418849545,18
LUH_NMC_SIO,LUH_NMC_SIO/P003_3,raw_candidate,0.026067827874008728,18
LUH_NMC_SIO,LUH_NMC_SIO/P004_1,raw_candidate,0.02783098065721578,18
LUH_NMC_SIO,LUH_NMC_SIO/P004_2,raw_candidate,0.025420444762126855,18
LUH_NMC_SIO,LUH_NMC_SIO/P004_3,raw_candidate,0.025680678121130025,18
LUH_NMC_SIO,LUH_NMC_SIO/P005_1,raw_candidate,0.016032256312903496,18
LUH_NMC_SIO,LUH_NMC_SIO/P005_2,raw_candidate,0.016084495875719734,18
LUH_NMC_SIO,LUH_NMC_SIO/P005_3,raw_candidate,0.014136793427019869,18
LUH_NMC_SIO,LUH_NMC_SIO/P006_1,raw_candidate,0.019775466597886465,18
