domain,cell_id,cell_mae,method
SDU,SDU/SDU_Battery_80,0.08419954246557931,strict_monotone
SDU,SDU/SDU_Battery_81,0.09112682816846839,strict_monotone
SDU,SDU/SDU_Battery_82,0.08696968519306718,strict_monotone
SDU,SDU/SDU_Battery_83,0.08356211899331016,strict_monotone
SDU,SDU/SDU_Battery_84,0.08123219959482322,strict_monotone
SDU,SDU/SDU_Battery_85,0.09137250874355055,strict_monotone
SDU,SDU/SDU_Battery_86,0.08239008389665128,strict_monotone
SDU,SDU/SDU_Battery_9,0.03596488398956472,strict_monotone
SNL,SNL/SNL_18650_LFP_15C_0-100_0.5-2C_b,0.057606478882822824,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-0.5C_a,0.047222988533730054,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-1C_a,0.06299958424622223,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-1C_b,0.06730835793905206,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-1C_c,0.06591455325081157,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-1C_d,0.06625574417230709,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-2C_a,0.054940608968347605,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-2C_b,0.0656027284751356,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-3C_a,0.0464817738745256,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-3C_b,0.042103589163649174,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-3C_c,0.04463499830244313,strict_monotone
SNL,SNL/SNL_18650_LFP_25C_0-100_0.5-3C_d,0.04166619919403289,strict_monotone
SNL,SNL/SNL_18650_LFP_35C_0-100_0.5-1C_a,0.022407285371303824,strict_monotone
SNL,SNL/SNL_18650_LFP_35C_0-100_0.5-1C_b,0.020743136263329947,strict_monotone
SNL,SNL/SNL_18650_LFP_35C_0-100_0.5-1C_c,0.025769203618680306,strict_monotone
SNL,SNL/SNL_18650_LFP_35C_0-100_0.5-1C_d,0.026378056861383746,strict_monotone
SNL,SNL/SNL_18650_LFP_35C_0-100_0.5-2C_a,0.024959680901179664,strict_monotone
SNL,SNL/SNL_18650_LFP_35C_0-100_0.5-2C_b,0.024640353956865844,strict_monotone
SNL,SNL/SNL_18650_NCA_15C_0-100_0.5-1C_a,0.084730205928853,strict_monotone
SNL,SNL/SNL_18650_NCA_15C_0-100_0.5-1C_b,0.04438173700929103,strict_monotone
SNL,SNL/SNL_18650_NCA_15C_0-100_0.5-2C_a,0.14133058359993833,strict_monotone
SNL,SNL/SNL_18650_NCA_15C_0-100_0.5-2C_b,0.11645823602363457,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_0-100_0.5-0.5C_a,0.0893091488547208,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_0-100_0.5-0.5C_b,0.2501275609389053,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_0-100_0.5-1C_a,0.056784039010178616,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_0-100_0.5-1C_b,0.08472829297827146,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_0-100_0.5-1C_c,0.08759411271559403,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_0-100_0.5-1C_d,0.07677778761888274,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_0-100_0.5-2C_a,0.10252322705411748,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_0-100_0.5-2C_b,0.07723609365625368,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_20-80_0.5-0.5C_a,0.08680692523783361,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_20-80_0.5-0.5C_b,0.05778678040646158,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_20-80_0.5-0.5C_c,0.07778394075264615,strict_monotone
SNL,SNL/SNL_18650_NCA_25C_20-80_0.5-0.5C_d,0.09379784052578281,strict_monotone
SNL,SNL/SNL_18650_NCA_35C_0-100_0.5-1C_a,0.06757132752620491,strict_monotone
SNL,SNL/SNL_18650_NCA_35C_0-100_0.5-1C_b,0.07231124668913898,strict_monotone
SNL,SNL/SNL_18650_NCA_35C_0-100_0.5-1C_c,0.04163381594394624,strict_monotone
SNL,SNL/SNL_18650_NCA_35C_0-100_0.5-1C_d,0.07027268994258866,strict_monotone
SNL,SNL/SNL_18650_NCA_35C_0-100_0.5-2C_a,0.11923576920265332,strict_monotone
SNL,SNL/SNL_18650_NCA_35C_0-100_0.5-2C_b,0.11279753943214998,strict_monotone
SNL,SNL/SNL_18650_NMC_15C_0-100_0.5-1C_a,0.167597710749051,strict_monotone
SNL,SNL/SNL_18650_NMC_15C_0-100_0.5-1C_b,0.12340414195247694,strict_monotone
SNL,SNL/SNL_18650_NMC_15C_0-100_0.5-2C_a,0.1589885944061353,strict_monotone
SNL,SNL/SNL_18650_NMC_15C_0-100_0.5-2C_b,0.14856016826953292,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-0.5C_b,0.07840131126975045,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-1C_a,0.04389137108516624,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-1C_b,0.0409210724215796,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-1C_c,0.07438074956913343,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-1C_d,0.04943779497410216,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-2C_a,0.07634352190807081,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-2C_b,0.060208209344309024,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-3C_a,0.045522430176987094,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-3C_b,0.02350709158810104,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-3C_c,0.029550039846790718,strict_monotone
SNL,SNL/SNL_18650_NMC_25C_0-100_0.5-3C_d,0.02671683424728187,strict_monotone
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-1C_a,0.01332274200755518,strict_monotone
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-1C_b,0.01628931085851089,strict_monotone
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-1C_c,0.012658395871523466,strict_monotone
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-1C_d,0.015183358241067462,strict_monotone
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-2C_a,0.03027767185517191,strict_monotone
SNL,SNL/SNL_18650_NMC_35C_0-100_0.5-2C_b,0.013168436340345714,strict_monotone
UL_PUR,UL_PUR/UL-PUR_N10-EX9_18650_NCA_23C_0-100_0.5-0.5C_i,0.06098136565045113,strict_monotone
UL_PUR,UL_PUR/UL-PUR_N10-NA7_18650_NCA_23C_0-100_0.5-0.5C_g,0.0172213591674484,strict_monotone
UL_PUR,UL_PUR/UL-PUR_N10-OV8_18650_NCA_23C_0-100_0.5-0.5C_h,0.06566385423143085,strict_monotone
UL_PUR,UL_PUR/UL-PUR_N15-EX4_18650_NCA_23C_0-100_0.5-0.5C_d,0.04019873099978436,strict_monotone
UL_PUR,UL_PUR/UL-PUR_N15-NA10_18650_NCA_23C_0-100_0.5-0.5C_j,0.01635917759496228,strict_monotone
UL_PUR,UL_PUR/UL-PUR_N15-OV3_18650_NCA_23C_0-100_0.5-0.5C_c,0.02650927976538381,strict_monotone
UL_PUR,UL_PUR/UL-PUR_N20-EX2_18650_NCA_23C_0-100_0.5-0.5C_b,0.02042217700714425,strict_monotone
UL_PUR,UL_PUR/UL-PUR_N20-NA5_18650_NCA_23C_0-100_0.5-0.5C_e,0.04819847899647346,strict_monotone
UL_PUR,UL_PUR/UL-PUR_N20-NA6_18650_NCA_23C_0-100_0.5-0.5C_f,0.053700902471022445,strict_monotone
UL_PUR,UL_PUR/UL-PUR_N20-OV1_18650_NCA_23C_0-100_0.5-0.5C_a,0.022246882198462638,strict_monotone
XJTU,XJTU/XJTU_2C_battery-1,0.13051016717134464,strict_monotone
XJTU,XJTU/XJTU_2C_battery-2,0.13016421811228873,strict_monotone
XJTU,XJTU/XJTU_2C_battery-3,0.1256150485331902,strict_monotone
XJTU,XJTU/XJTU_2C_battery-4,0.13232818163064516,strict_monotone
XJTU,XJTU/XJTU_2C_battery-5,0.10844879390199923,strict_monotone
XJTU,XJTU/XJTU_2C_battery-6,0.11827497380087929,strict_monotone
XJTU,XJTU/XJTU_2C_battery-7,0.08830073541992915,strict_monotone
XJTU,XJTU/XJTU_2C_battery-8,0.11909319612563099,strict_monotone
XJTU,XJTU/XJTU_3C_battery-1,0.12025664426187097,strict_monotone
XJTU,XJTU/XJTU_3C_battery-10,0.09788313793772843,strict_monotone
XJTU,XJTU/XJTU_3C_battery-11,0.08978565252438751,strict_monotone
XJTU,XJTU/XJTU_3C_battery-12,0.12111395793267976,strict_monotone
XJTU,XJTU/XJTU_3C_battery-13,0.12382026988045866,strict_monotone
XJTU,XJTU/XJTU_3C_battery-14,0.09711280532141012,strict_monotone
XJTU,XJTU/XJTU_3C_battery-15,0.10056785901229219,strict_monotone
XJTU,XJTU/XJTU_3C_battery-2,0.11944941065524545,strict_monotone
XJTU,XJTU/XJTU_3C_battery-3,0.12147579157180657,strict_monotone
XJTU,XJTU/XJTU_3C_battery-4,0.11436527933343026,strict_monotone
XJTU,XJTU/XJTU_3C_battery-5,0.11573803520028364,strict_monotone
XJTU,XJTU/XJTU_3C_battery-6,0.12495509757335152,strict_monotone
XJTU,XJTU/XJTU_3C_battery-7,0.1250822276972987,strict_monotone
XJTU,XJTU/XJTU_3C_battery-8,0.12163444659919988,strict_monotone
XJTU,XJTU/XJTU_3C_battery-9,0.12692684617590388,strict_monotone
CALB,CALB/CALB_0_B182,0.0672378425601073,bounded_recovery
CALB,CALB/CALB_0_B183,0.04568146710281128,bounded_recovery
CALB,CALB/CALB_0_B184,0.034274663644711885,bounded_recovery
CALB,CALB/CALB_0_B185,0.03755123967173948,bounded_recovery
CALB,CALB/CALB_0_B187,0.0357408049990829,bounded_recovery
CALB,CALB/CALB_0_B188,0.034273713561992554,bounded_recovery
CALB,CALB/CALB_0_B189,0.03436626665432596,bounded_recovery
CALB,CALB/CALB_0_B190,0.05169090147872581,bounded_recovery
CALB,CALB/CALB_25_T25-1,0.016036315093587317,bounded_recovery
CALB,CALB/CALB_25_T25-2,0.01877715505173278,bounded_recovery
CALB,CALB/CALB_35_B173,0.02076056190230676,bounded_recovery
CALB,CALB/CALB_35_B174,0.023853043654186855,bounded_recovery
CALB,CALB/CALB_35_B175,0.024920636886371896,bounded_recovery
CALB,CALB/CALB_35_B222,0.0222521733398143,bounded_recovery
CALB,CALB/CALB_35_B223,0.02049434813656391,bounded_recovery
CALB,CALB/CALB_35_B224,0.02060874554834509,bounded_recovery
CALB,CALB/CALB_35_B227,0.022058733367756406,bounded_recovery
CALB,CALB/CALB_35_B228,0.02429628033712084,bounded_recovery
CALB,CALB/CALB_35_B229,0.022084824751555,bounded_recovery
CALB,CALB/CALB_35_B230,0.02111156780937938,bounded_recovery
CALB,CALB/CALB_35_B247,0.2608470893869837,bounded_recovery
CALB,CALB/CALB_35_B248,0.02213709913129532,bounded_recovery
CALB,CALB/CALB_35_B249,0.023141412972176187,bounded_recovery
CALB,CALB/CALB_35_B250,0.021498502492424604,bounded_recovery
CALB,CALB/CALB_45_B253,0.02988940194040863,bounded_recovery
CALB,CALB/CALB_45_B255,0.03223443491558633,bounded_recovery
CALB,CALB/CALB_45_B256,0.03349471939971594,bounded_recovery
CALCE,CALCE/CALCE_CS2_33,0.07671988460714262,bounded_recovery
CALCE,CALCE/CALCE_CS2_34,0.036512854341740356,bounded_recovery
CALCE,CALCE/CALCE_CS2_35,0.07399992002439652,bounded_recovery
CALCE,CALCE/CALCE_CS2_36,0.0960670697764052,bounded_recovery
CALCE,CALCE/CALCE_CS2_37,0.08041461734100336,bounded_recovery
CALCE,CALCE/CALCE_CS2_38,0.07455123359855316,bounded_recovery
CALCE,CALCE/CALCE_CX2_16,0.050041525890667585,bounded_recovery
CALCE,CALCE/CALCE_CX2_33,0.025151994730119948,bounded_recovery
CALCE,CALCE/CALCE_CX2_34,0.04863590948256327,bounded_recovery
CALCE,CALCE/CALCE_CX2_35,0.030825080953051125,bounded_recovery
CALCE,CALCE/CALCE_CX2_36,0.05809376302839681,bounded_recovery
CALCE,CALCE/CALCE_CX2_37,0.03439523750835484,bounded_recovery
CALCE,CALCE/CALCE_CX2_38,0.06562329119756195,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a,0.07602611064262452,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,0.03665333537000122,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,0.04802763554903791,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d,0.04987864162939551,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e,0.04985425104430578,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_f,0.06609479065713589,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_g,0.06522910818190157,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j,0.0502180585615509,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_l,0.05846490125735391,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_n,0.04712604406986953,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_o,0.021772249556418145,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_p,0.019003166247732198,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_s,0.04960355324321452,bounded_recovery
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_t,0.049858333660518964,bounded_recovery
HUST,HUST/HUST_1-1,0.02080918581159607,bounded_recovery
HUST,HUST/HUST_1-2,0.03098957255950267,bounded_recovery
HUST,HUST/HUST_1-3,0.037394650856423295,bounded_recovery
HUST,HUST/HUST_1-4,0.03524904737860119,bounded_recovery
HUST,HUST/HUST_1-5,0.03874400696346966,bounded_recovery
HUST,HUST/HUST_1-6,0.04379094903433783,bounded_recovery
HUST,HUST/HUST_1-7,0.021861482399114684,bounded_recovery
HUST,HUST/HUST_1-8,0.02556509377331987,bounded_recovery
HUST,HUST/HUST_10-1,0.024538627168357523,bounded_recovery
HUST,HUST/HUST_10-2,0.03919910941497646,bounded_recovery
HUST,HUST/HUST_10-3,0.03111343342166607,bounded_recovery
HUST,HUST/HUST_10-4,0.03209899975179671,bounded_recovery
HUST,HUST/HUST_10-5,0.0354059975045559,bounded_recovery
HUST,HUST/HUST_10-6,0.03384709072871909,bounded_recovery
HUST,HUST/HUST_10-7,0.03354389427914409,bounded_recovery
HUST,HUST/HUST_10-8,0.02629946023125164,bounded_recovery
HUST,HUST/HUST_2-2,0.03427336210410615,bounded_recovery
HUST,HUST/HUST_2-3,0.035002786171568503,bounded_recovery
HUST,HUST/HUST_2-4,0.023470883372848552,bounded_recovery
HUST,HUST/HUST_2-5,0.03458884060972745,bounded_recovery
HUST,HUST/HUST_2-6,0.03255061375744332,bounded_recovery
HUST,HUST/HUST_2-7,0.0337418820918347,bounded_recovery
HUST,HUST/HUST_2-8,0.026617169447503482,bounded_recovery
HUST,HUST/HUST_3-1,0.037055886880602566,bounded_recovery
HUST,HUST/HUST_3-2,0.03901944969226436,bounded_recovery
HUST,HUST/HUST_3-3,0.035420677717969334,bounded_recovery
HUST,HUST/HUST_3-4,0.029883101714713617,bounded_recovery
HUST,HUST/HUST_3-5,0.0416913950574399,bounded_recovery
HUST,HUST/HUST_3-6,0.03713165273717546,bounded_recovery
HUST,HUST/HUST_3-7,0.031186791376660857,bounded_recovery
HUST,HUST/HUST_3-8,0.03810914190225913,bounded_recovery
HUST,HUST/HUST_4-1,0.03749366864963668,bounded_recovery
HUST,HUST/HUST_4-2,0.031777601689969376,bounded_recovery
HUST,HUST/HUST_4-3,0.02164310805276003,bounded_recovery
HUST,HUST/HUST_4-4,0.021327830492403742,bounded_recovery
HUST,HUST/HUST_4-5,0.02829283958252008,bounded_recovery
HUST,HUST/HUST_4-6,0.029258762828863485,bounded_recovery
HUST,HUST/HUST_4-7,0.03212721675044375,bounded_recovery
HUST,HUST/HUST_4-8,0.03384191692375329,bounded_recovery
HUST,HUST/HUST_5-1,0.03074616802861488,bounded_recovery
HUST,HUST/HUST_5-2,0.034765425776946295,bounded_recovery
HUST,HUST/HUST_5-3,0.030112065225027768,bounded_recovery
HUST,HUST/HUST_5-4,0.023296309562342632,bounded_recovery
HUST,HUST/HUST_5-5,0.036687653577229695,bounded_recovery
HUST,HUST/HUST_5-6,0.030168305797188013,bounded_recovery
HUST,HUST/HUST_5-7,0.020737574183574303,bounded_recovery
HUST,HUST/HUST_6-1,0.021402328349839916,bounded_recovery
HUST,HUST/HUST_6-2,0.039214371573298816,bounded_recovery
HUST,HUST/HUST_6-3,0.034537476513490435,bounded_recovery
HUST,HUST/HUST_6-4,0.024758307644813043,bounded_recovery
HUST,HUST/HUST_6-5,0.026803613985674817,bounded_recovery
HUST,HUST/HUST_6-6,0.04236809615293699,bounded_recovery
HUST,HUST/HUST_6-8,0.04411926960429062,bounded_recovery
HUST,HUST/HUST_7-1,0.03323561428781415,bounded_recovery
HUST,HUST/HUST_7-2,0.03859978423435853,bounded_recovery
HUST,HUST/HUST_7-3,0.020511455242835406,bounded_recovery
HUST,HUST/HUST_7-4,0.020968630969790104,bounded_recovery
HUST,HUST/HUST_7-5,0.03181585799929079,bounded_recovery
HUST,HUST/HUST_7-6,0.020646027840723582,bounded_recovery
HUST,HUST/HUST_7-7,0.021020271547248993,bounded_recovery
HUST,HUST/HUST_7-8,0.03241933338125858,bounded_recovery
HUST,HUST/HUST_8-1,0.02053493915531286,bounded_recovery
HUST,HUST/HUST_8-2,0.02543403644269546,bounded_recovery
HUST,HUST/HUST_8-3,0.034230349976526485,bounded_recovery
HUST,HUST/HUST_8-4,0.021526282541758816,bounded_recovery
HUST,HUST/HUST_8-5,0.021999827091245826,bounded_recovery
HUST,HUST/HUST_8-6,0.02891211220542687,bounded_recovery
HUST,HUST/HUST_8-7,0.026929973137511828,bounded_recovery
HUST,HUST/HUST_8-8,0.03443500726088942,bounded_recovery
HUST,HUST/HUST_9-1,0.0405715721454944,bounded_recovery
HUST,HUST/HUST_9-2,0.03538976651360877,bounded_recovery
HUST,HUST/HUST_9-3,0.03652372460504475,bounded_recovery
HUST,HUST/HUST_9-4,0.038012887066257856,bounded_recovery
HUST,HUST/HUST_9-5,0.0371791169474419,bounded_recovery
HUST,HUST/HUST_9-6,0.0376083868544365,bounded_recovery
HUST,HUST/HUST_9-7,0.033976803618726216,bounded_recovery
HUST,HUST/HUST_9-8,0.035389159128898395,bounded_recovery
MATR,MATR/MATR_b1c0,0.03671725994666318,bounded_recovery
MATR,MATR/MATR_b1c1,0.0441907249091672,bounded_recovery
MATR,MATR/MATR_b1c11,0.05968492876532616,bounded_recovery
MATR,MATR/MATR_b1c14,0.05901238273113318,bounded_recovery
MATR,MATR/MATR_b1c15,0.05589395117928466,bounded_recovery
MATR,MATR/MATR_b1c16,0.049716038406314736,bounded_recovery
MATR,MATR/MATR_b1c17,0.05040765771692089,bounded_recovery
MATR,MATR/MATR_b1c18,0.041604953195564155,bounded_recovery
MATR,MATR/MATR_b1c19,0.04671234181841179,bounded_recovery
MATR,MATR/MATR_b1c2,0.043203174985270314,bounded_recovery
MATR,MATR/MATR_b1c20,0.02889558730943773,bounded_recovery
MATR,MATR/MATR_b1c21,0.03886494437017316,bounded_recovery
MATR,MATR/MATR_b1c23,0.06615356875965273,bounded_recovery
MATR,MATR/MATR_b1c24,0.07907682725731072,bounded_recovery
MATR,MATR/MATR_b1c25,0.0743627185536794,bounded_recovery
MATR,MATR/MATR_b1c26,0.046056153258186044,bounded_recovery
MATR,MATR/MATR_b1c27,0.058340078230456734,bounded_recovery
MATR,MATR/MATR_b1c28,0.07363209677486729,bounded_recovery
MATR,MATR/MATR_b1c29,0.07592508466825289,bounded_recovery
MATR,MATR/MATR_b1c3,0.04152605813340072,bounded_recovery
MATR,MATR/MATR_b1c30,0.052918211005885944,bounded_recovery
MATR,MATR/MATR_b1c31,0.05628380661555721,bounded_recovery
MATR,MATR/MATR_b1c32,0.0633857100388716,bounded_recovery
MATR,MATR/MATR_b1c33,0.06280515878117392,bounded_recovery
MATR,MATR/MATR_b1c34,0.06915901791866266,bounded_recovery
MATR,MATR/MATR_b1c35,0.06601973801219777,bounded_recovery
MATR,MATR/MATR_b1c36,0.07109442779284554,bounded_recovery
MATR,MATR/MATR_b1c37,0.06755710616112084,bounded_recovery
MATR,MATR/MATR_b1c38,0.053642515537465546,bounded_recovery
MATR,MATR/MATR_b1c39,0.05467681556820806,bounded_recovery
MATR,MATR/MATR_b1c4,0.044892802926373175,bounded_recovery
MATR,MATR/MATR_b1c40,0.07507400246841815,bounded_recovery
MATR,MATR/MATR_b1c41,0.0807063835977112,bounded_recovery
MATR,MATR/MATR_b1c42,0.05845187520454022,bounded_recovery
MATR,MATR/MATR_b1c43,0.05531916314167909,bounded_recovery
MATR,MATR/MATR_b1c44,0.05845380565819551,bounded_recovery
MATR,MATR/MATR_b1c45,0.05743370841874885,bounded_recovery
MATR,MATR/MATR_b1c5,0.03856085246615724,bounded_recovery
MATR,MATR/MATR_b1c6,0.03032197089755853,bounded_recovery
MATR,MATR/MATR_b1c7,0.03490334220323055,bounded_recovery
MATR,MATR/MATR_b1c9,0.05526799320819588,bounded_recovery
MATR,MATR/MATR_b2c0,0.028326474606380835,bounded_recovery
MATR,MATR/MATR_b2c1,0.047658221260764834,bounded_recovery
MATR,MATR/MATR_b2c10,0.02671873725811717,bounded_recovery
MATR,MATR/MATR_b2c11,0.027805703788345074,bounded_recovery
MATR,MATR/MATR_b2c12,0.02306516238593461,bounded_recovery
MATR,MATR/MATR_b2c13,0.02843154332734589,bounded_recovery
MATR,MATR/MATR_b2c14,0.03332380038917318,bounded_recovery
MATR,MATR/MATR_b2c17,0.03013782864400939,bounded_recovery
MATR,MATR/MATR_b2c18,0.025793007651176664,bounded_recovery
MATR,MATR/MATR_b2c19,0.016810388107616456,bounded_recovery
MATR,MATR/MATR_b2c2,0.04481898222147629,bounded_recovery
MATR,MATR/MATR_b2c20,0.0332047626623908,bounded_recovery
MATR,MATR/MATR_b2c21,0.027650496176288116,bounded_recovery
MATR,MATR/MATR_b2c22,0.03408132076398501,bounded_recovery
MATR,MATR/MATR_b2c23,0.031016241397681176,bounded_recovery
MATR,MATR/MATR_b2c24,0.031307414637357374,bounded_recovery
MATR,MATR/MATR_b2c25,0.02291034276454425,bounded_recovery
MATR,MATR/MATR_b2c26,0.025790494801409384,bounded_recovery
MATR,MATR/MATR_b2c27,0.03236664462387058,bounded_recovery
MATR,MATR/MATR_b2c28,0.03016160429579862,bounded_recovery
MATR,MATR/MATR_b2c29,0.03978267572997096,bounded_recovery
MATR,MATR/MATR_b2c3,0.025373516554905225,bounded_recovery
MATR,MATR/MATR_b2c30,0.03258979527416944,bounded_recovery
MATR,MATR/MATR_b2c31,0.03431567130384829,bounded_recovery
MATR,MATR/MATR_b2c32,0.030409431649723786,bounded_recovery
MATR,MATR/MATR_b2c33,0.04059983905893911,bounded_recovery
MATR,MATR/MATR_b2c34,0.03879787838341924,bounded_recovery
MATR,MATR/MATR_b2c35,0.035087012349655486,bounded_recovery
MATR,MATR/MATR_b2c36,0.03980884148487763,bounded_recovery
MATR,MATR/MATR_b2c37,0.04173800344778087,bounded_recovery
MATR,MATR/MATR_b2c38,0.038488505354490096,bounded_recovery
MATR,MATR/MATR_b2c39,0.04194876063911992,bounded_recovery
MATR,MATR/MATR_b2c4,0.02530428863503703,bounded_recovery
MATR,MATR/MATR_b2c40,0.023623352885875352,bounded_recovery
MATR,MATR/MATR_b2c41,0.03285740772012186,bounded_recovery
MATR,MATR/MATR_b2c42,0.03387524074795021,bounded_recovery
MATR,MATR/MATR_b2c43,0.03444068338394824,bounded_recovery
MATR,MATR/MATR_b2c44,0.03740270252188332,bounded_recovery
MATR,MATR/MATR_b2c45,0.033350360453691975,bounded_recovery
MATR,MATR/MATR_b2c46,0.036625140439835537,bounded_recovery
MATR,MATR/MATR_b2c47,0.03170817354305922,bounded_recovery
MATR,MATR/MATR_b2c5,0.034462823397649466,bounded_recovery
MATR,MATR/MATR_b2c6,0.01938149501949966,bounded_recovery
MATR,MATR/MATR_b3c0,0.03191073296317089,bounded_recovery
MATR,MATR/MATR_b3c1,0.03347082933595361,bounded_recovery
MATR,MATR/MATR_b3c10,0.027811063272705598,bounded_recovery
MATR,MATR/MATR_b3c11,0.02582283580495092,bounded_recovery
MATR,MATR/MATR_b3c12,0.03497972230683008,bounded_recovery
MATR,MATR/MATR_b3c13,0.02326040408644605,bounded_recovery
MATR,MATR/MATR_b3c14,0.031315900446457524,bounded_recovery
MATR,MATR/MATR_b3c15,0.028082844476564176,bounded_recovery
MATR,MATR/MATR_b3c16,0.03585941811849079,bounded_recovery
MATR,MATR/MATR_b3c17,0.03516390229165954,bounded_recovery
MATR,MATR/MATR_b3c18,0.028334562643133287,bounded_recovery
MATR,MATR/MATR_b3c19,0.02909688963522867,bounded_recovery
MATR,MATR/MATR_b3c20,0.028657836626941772,bounded_recovery
MATR,MATR/MATR_b3c21,0.020203480863265223,bounded_recovery
MATR,MATR/MATR_b3c22,0.056076732447026115,bounded_recovery
MATR,MATR/MATR_b3c24,0.02751883010515665,bounded_recovery
MATR,MATR/MATR_b3c25,0.033285252193970515,bounded_recovery
MATR,MATR/MATR_b3c26,0.029916175599233215,bounded_recovery
MATR,MATR/MATR_b3c27,0.028776134349981542,bounded_recovery
MATR,MATR/MATR_b3c28,0.015188848862941291,bounded_recovery
MATR,MATR/MATR_b3c29,0.02625295668326237,bounded_recovery
MATR,MATR/MATR_b3c3,0.038799877605125106,bounded_recovery
MATR,MATR/MATR_b3c30,0.030544220571431167,bounded_recovery
MATR,MATR/MATR_b3c31,0.041728570496283854,bounded_recovery
MATR,MATR/MATR_b3c33,0.030425727635361267,bounded_recovery
MATR,MATR/MATR_b3c34,0.02708374792656051,bounded_recovery
MATR,MATR/MATR_b3c35,0.026571484612195995,bounded_recovery
MATR,MATR/MATR_b3c36,0.03251242862111132,bounded_recovery
MATR,MATR/MATR_b3c38,0.04094412252556628,bounded_recovery
MATR,MATR/MATR_b3c39,0.03208876949101329,bounded_recovery
MATR,MATR/MATR_b3c4,0.0262838896394943,bounded_recovery
MATR,MATR/MATR_b3c40,0.024867698362417884,bounded_recovery
MATR,MATR/MATR_b3c41,0.030839877236745108,bounded_recovery
MATR,MATR/MATR_b3c44,0.03443739606514773,bounded_recovery
MATR,MATR/MATR_b3c45,0.0387481125023661,bounded_recovery
MATR,MATR/MATR_b3c5,0.024512347717779295,bounded_recovery
MATR,MATR/MATR_b3c6,0.014205383357930151,bounded_recovery
MATR,MATR/MATR_b3c7,0.040568487154666384,bounded_recovery
MATR,MATR/MATR_b3c8,0.027755847962371648,bounded_recovery
