domain,cell_id,method,rows,mae,rmse,trajectory_increase_fraction,maximum_predicted_increase
XJTU,XJTU/XJTU_3C_battery-6,raw_pooled,316,0.16383589134503013,0.17111816473787314,0.28888888888888886,0.011648805685335883
XJTU,XJTU/XJTU_3C_battery-7,raw_pooled,313,0.16474417588259957,0.17302647402404794,0.2724358974358974,0.014740161783485917
XJTU,XJTU/XJTU_3C_battery-8,raw_pooled,264,0.16987115132814568,0.17602851420835214,0.2889733840304182,0.01491423820370763
XJTU,XJTU/XJTU_3C_battery-9,raw_pooled,281,0.16992537561884521,0.1756487263541294,0.24642857142857144,0.013607696822997672
CALB,CALB/CALB_0_B182,change_domain_equal,94,0.008320122200158063,0.011645956637679773,0.25806451612903225,0.010780042323101813
CALB,CALB/CALB_0_B183,change_domain_equal,94,0.007264532421448635,0.008741230669817173,0.27956989247311825,0.0036049014847747696
CALB,CALB/CALB_0_B184,change_domain_equal,94,0.00651851298342744,0.007056542101155473,0.3225806451612903,0.00357902991128467
CALB,CALB/CALB_0_B185,change_domain_equal,94,0.0038200244827707335,0.004593153663546972,0.25806451612903225,0.0024535227459701048
CALB,CALB/CALB_0_B187,change_domain_equal,94,0.003834874523434393,0.004512520146412472,0.27956989247311825,0.00687461909499798
CALB,CALB/CALB_0_B188,change_domain_equal,202,0.009458777028462841,0.018471157251159116,0.22885572139303484,0.011342413030143383
CALB,CALB/CALB_0_B189,change_domain_equal,94,0.0019727654042836352,0.003256306635598227,0.27956989247311825,0.0036028975606163804
CALB,CALB/CALB_0_B190,change_domain_equal,94,0.006968035263566436,0.008596483297018334,0.3333333333333333,0.00434901755883399
CALB,CALB/CALB_25_T25-1,change_domain_equal,93,0.014463127809620517,0.014960848676752367,0.17391304347826086,0.008665425408758254
CALB,CALB/CALB_25_T25-2,change_domain_equal,93,0.012710677491739274,0.013206987899406513,0.16304347826086957,0.0004973063076995077
CALB,CALB/CALB_35_B173,change_domain_equal,93,0.00927688911764991,0.010059959225956988,0.2826086956521739,0.000772640828109239
CALB,CALB/CALB_35_B174,change_domain_equal,93,0.008996371493288455,0.009626042745071011,0.30434782608695654,0.0008264971666100962
CALB,CALB/CALB_35_B175,change_domain_equal,93,0.008057099722908028,0.008474901363619804,0.358695652173913,0.0015525723232705513
CALB,CALB/CALB_35_B222,change_domain_equal,93,0.008310859610602007,0.008912385059596609,0.2826086956521739,0.0012180613646393113
CALB,CALB/CALB_35_B223,change_domain_equal,93,0.007442057573189118,0.008123991164392587,0.33695652173913043,0.0077671797028811
CALB,CALB/CALB_35_B224,change_domain_equal,93,0.007806907387240058,0.00868866998122622,0.31521739130434784,0.010860961786615442
CALB,CALB/CALB_35_B227,change_domain_equal,93,0.008758179409221146,0.009366514849238207,0.31521739130434784,0.0011866063954318884
CALB,CALB/CALB_35_B228,change_domain_equal,93,0.01024078338863404,0.011296424659021904,0.31521739130434784,0.0029470232022621445
CALB,CALB/CALB_35_B229,change_domain_equal,93,0.010042971511068982,0.010912477074536376,0.33695652173913043,0.0008550188660979563
CALB,CALB/CALB_35_B230,change_domain_equal,93,0.010297679406141838,0.011237420280177919,0.32608695652173914,0.0007842548225333035
CALB,CALB/CALB_35_B247,change_domain_equal,93,0.1295197912098876,0.12958433573230346,0.4891304347826087,0.010141541692988865
CALB,CALB/CALB_35_B248,change_domain_equal,93,0.008352847638362639,0.008918709413001727,0.358695652173913,0.0007610472854733263
CALB,CALB/CALB_35_B249,change_domain_equal,93,0.007705341337958362,0.008229934647774446,0.40217391304347827,0.002809537798230566
CALB,CALB/CALB_35_B250,change_domain_equal,93,0.007937229850556062,0.0088017130229734,0.29347826086956524,0.006278412042648451
CALB,CALB/CALB_45_B253,change_domain_equal,94,0.02191686590549215,0.022736857571639717,0.24731182795698925,0.0011809936929577658
CALB,CALB/CALB_45_B255,change_domain_equal,94,0.021850582371056623,0.02273434787345109,0.2903225806451613,0.0038788538988793198
CALB,CALB/CALB_45_B256,change_domain_equal,93,0.02426852254608041,0.02534244415976467,0.2826086956521739,0.004735399606146995
CALCE,CALCE/CALCE_CS2_33,change_domain_equal,655,0.032010372898979005,0.0737373580187725,0.4938837920489297,0.4180670358098435
CALCE,CALCE/CALCE_CS2_34,change_domain_equal,627,0.04218899636241808,0.05598808113260612,0.46006389776357826,0.43913590187910984
CALCE,CALCE/CALCE_CS2_35,change_domain_equal,775,0.047250641766283935,0.058624427446015336,0.458656330749354,0.38541315409135857
CALCE,CALCE/CALCE_CS2_36,change_domain_equal,827,0.06196807132552946,0.09167585228804473,0.4515738498789346,0.4507212863497194
CALCE,CALCE/CALCE_CS2_37,change_domain_equal,900,0.05849237901919895,0.08023631054563354,0.4771968854282536,0.44977231947027096
CALCE,CALCE/CALCE_CS2_38,change_domain_equal,898,0.060024826657984365,0.07313743591546293,0.45707915273132665,0.4972323763686021
CALCE,CALCE/CALCE_CX2_16,change_domain_equal,1274,0.03710139444537054,0.05968212247629657,0.48153967007069914,0.45214397959486696
CALCE,CALCE/CALCE_CX2_33,change_domain_equal,1266,0.04064505690976269,0.05618398682814229,0.43952569169960476,0.44575783238258326
CALCE,CALCE/CALCE_CX2_34,change_domain_equal,1358,0.06293723755987857,0.0692359013750581,0.4355195283714075,0.4321869296039561
CALCE,CALCE/CALCE_CX2_35,change_domain_equal,1449,0.03235510819231321,0.05011408861159137,0.468232044198895,0.454358301773171
CALCE,CALCE/CALCE_CX2_36,change_domain_equal,1563,0.0848766415682953,0.09336076748726602,0.48079385403329067,0.48127685096729017
CALCE,CALCE/CALCE_CX2_37,change_domain_equal,1067,0.048882649415650715,0.05667437728022691,0.4399624765478424,0.4644050347554163
CALCE,CALCE/CALCE_CX2_38,change_domain_equal,1574,0.06600506584487269,0.07457131860898289,0.4418308963763509,0.47979061857448146
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a,change_domain_equal,1081,0.23327183504948806,0.2674114284807399,0.2222222222222222,0.6414019754356197
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,change_domain_equal,1074,0.02304529205498319,0.034930514633400335,0.20689655172413793,0.3453939069374805
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,change_domain_equal,1076,0.02300373976195154,0.043907802635806355,0.22697674418604652,0.6929409060875703
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d,change_domain_equal,1076,0.020922539957688644,0.042093319937631345,0.21674418604651163,0.6682338472027949
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e,change_domain_equal,1101,0.019868146887111072,0.03399679516002892,0.19454545454545455,0.6203167446322668
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_f,change_domain_equal,1069,0.03105369300245541,0.052101858826493715,0.19194756554307116,0.5735788923348868
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_g,change_domain_equal,1076,0.030401213963810902,0.04368530015324255,0.1841860465116279,0.6650065183329723
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_j,change_domain_equal,1070,0.018503877035260262,0.027535213439347207,0.19831618334892423,0.3165267381703776
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_l,change_domain_equal,1076,0.030205114409021776,0.04772506088829938,0.21209302325581394,0.6063058809895571
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_n,change_domain_equal,1076,0.02328337402241294,0.045437815726119365,0.16744186046511628,0.6067007066714003
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_o,change_domain_equal,1076,0.034298547103831165,0.05291351539467764,0.17488372093023255,0.6185043870723718
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_p,change_domain_equal,1074,0.032044762732302244,0.050962742575271516,0.18080149114631874,0.6300517838438722
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_s,change_domain_equal,1082,0.02575721244650856,0.041625050174695734,0.18131359851988899,0.5248276289500295
HNEI,HNEI/HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_t,change_domain_equal,1078,0.029299718481888743,0.0417459993839399,0.20148560817084493,0.5497618789959101
HUST,HUST/HUST_1-1,change_domain_equal,1499,0.015344792633905526,0.024412001386481853,0.3484646194926569,0.005280793316076671
HUST,HUST/HUST_1-2,change_domain_equal,2673,0.03557960886306781,0.04723757799803801,0.35404191616766467,0.00485411740586672
HUST,HUST/HUST_1-3,change_domain_equal,1853,0.04014098894527923,0.05802874551863982,0.4011879049676026,0.007021333921414463
HUST,HUST/HUST_1-4,change_domain_equal,1495,0.04567673309150454,0.06531587148278972,0.3232931726907631,0.004181358054277107
HUST,HUST/HUST_1-5,change_domain_equal,1966,0.04724119576147597,0.06078817533647014,0.32111959287531805,0.011076287440876187
HUST,HUST/HUST_1-6,change_domain_equal,1138,0.04087121771366053,0.0469749665961217,0.3482849604221636,0.005127576173807991
HUST,HUST/HUST_1-7,change_domain_equal,1673,0.0175284100843581,0.03003354877177495,0.3492822966507177,0.005567813064062066
HUST,HUST/HUST_1-8,change_domain_equal,2280,0.022398667975135445,0.03637668475843759,0.37472575691092586,0.005625689551594482
HUST,HUST/HUST_10-1,change_domain_equal,1697,0.0232358645855716,0.03496033869825689,0.3803066037735849,0.006393397629490316
HUST,HUST/HUST_10-2,change_domain_equal,1692,0.0484555245240433,0.06557093721000404,0.41395623891188643,0.00731109459155499
HUST,HUST/HUST_10-3,change_domain_equal,1843,0.027980826214693198,0.040051479877013955,0.44842562432138977,0.007437330935880615
HUST,HUST/HUST_10-4,change_domain_equal,1806,0.03171368922245486,0.046048446930483135,0.464819944598338,0.01062580613456543
HUST,HUST/HUST_10-5,change_domain_equal,2025,0.037016251728560115,0.05404002799656848,0.4076086956521739,0.005973872423168047
HUST,HUST/HUST_10-6,change_domain_equal,2280,0.03277390696787275,0.047876297576236536,0.4023694602896007,0.00514679505719684
HUST,HUST/HUST_10-7,change_domain_equal,1778,0.04200900179436207,0.05909087745920492,0.41755768148565,0.00852150525005746
HUST,HUST/HUST_10-8,change_domain_equal,1395,0.021095667409853715,0.032961272050851316,0.38737446197991393,0.005397694810052811
HUST,HUST/HUST_2-2,change_domain_equal,2646,0.038081072289179244,0.050560632152061406,0.35387523629489603,0.005893212012751281
HUST,HUST/HUST_2-3,change_domain_equal,1746,0.03708325185037605,0.05368659690132254,0.39369627507163324,0.00826576671977608
HUST,HUST/HUST_2-4,change_domain_equal,1494,0.018694472248372913,0.030671153336959796,0.4132618888144675,0.005627641574871389
HUST,HUST/HUST_2-5,change_domain_equal,1381,0.04420104613776108,0.0580876726647388,0.39492753623188404,0.0063105884565008985
HUST,HUST/HUST_2-6,change_domain_equal,1567,0.03890629649223854,0.05721004711683784,0.37547892720306514,0.005242143734804139
HUST,HUST/HUST_2-7,change_domain_equal,2197,0.04166034310370577,0.05845086052360965,0.4266848816029144,0.010666510518042904
HUST,HUST/HUST_2-8,change_domain_equal,1476,0.013027242345863003,0.023043018818687717,0.41152542372881357,0.011231108120978828
HUST,HUST/HUST_3-1,change_domain_equal,1933,0.04105704802467053,0.057535924092896845,0.38095238095238093,0.005911847506270829
HUST,HUST/HUST_3-2,change_domain_equal,2278,0.04678080626634585,0.0651936663962724,0.4396135265700483,0.011668705847852734
HUST,HUST/HUST_3-3,change_domain_equal,1644,0.04459049668059053,0.062351348711256166,0.3414485696895922,0.004532390083772597
HUST,HUST/HUST_3-4,change_domain_equal,1761,0.030821604830623513,0.041166871545145235,0.40852272727272726,0.008078535336593973
HUST,HUST/HUST_3-5,change_domain_equal,2652,0.04479410257214595,0.057367561856265174,0.3757072802715956,0.004840355597948376
HUST,HUST/HUST_3-6,change_domain_equal,2486,0.041694358260248025,0.05943441968419097,0.3879275653923541,0.006015910225650956
HUST,HUST/HUST_3-7,change_domain_equal,2474,0.03246095434658326,0.04681594935470879,0.4067933683784877,0.0042343189663314185
HUST,HUST/HUST_3-8,change_domain_equal,2337,0.04834456834192936,0.06688065851104559,0.3711472602739726,0.007165294411102141
HUST,HUST/HUST_4-1,change_domain_equal,2212,0.03998969192051236,0.05092908708961865,0.48213478064224335,0.00703639841674375
HUST,HUST/HUST_4-2,change_domain_equal,1777,0.030039820202153227,0.042157010383721424,0.4329954954954955,0.0071180413850360225
HUST,HUST/HUST_4-3,change_domain_equal,1137,0.013646389346559314,0.02175355997611666,0.36619718309859156,0.007025660806544876
HUST,HUST/HUST_4-4,change_domain_equal,1486,0.015311018897205176,0.027113490841699624,0.3488215488215488,0.007493561495942047
HUST,HUST/HUST_4-5,change_domain_equal,1556,0.025050759079072497,0.03574456772133149,0.34340836012861736,0.005154052006795418
HUST,HUST/HUST_4-6,change_domain_equal,1375,0.02595618587592711,0.0356380447877824,0.3777292576419214,0.005397694810052922
HUST,HUST/HUST_4-7,change_domain_equal,2211,0.02752557471856474,0.04140229730257865,0.3932126696832579,0.007752078445655286
HUST,HUST/HUST_4-8,change_domain_equal,1701,0.036612760449079816,0.05393867017141341,0.4511764705882353,0.007768749421330656
HUST,HUST/HUST_5-1,change_domain_equal,2502,0.03722656254099297,0.04931323682674497,0.40423830467812877,0.006742920070613279
HUST,HUST/HUST_5-2,change_domain_equal,1921,0.0355515176140752,0.05290551687302628,0.4296875,0.00879313292937256
HUST,HUST/HUST_5-3,change_domain_equal,2684,0.03747801134101133,0.049927121919564846,0.4263883712262393,0.009984446842572381
HUST,HUST/HUST_5-4,change_domain_equal,1957,0.016888695557465184,0.026073951919694825,0.3997955010224949,0.004852800784661548
HUST,HUST/HUST_5-5,change_domain_equal,1578,0.04283086793034451,0.05516783800694959,0.4102726696258719,0.00662944033014945
HUST,HUST/HUST_5-6,change_domain_equal,2455,0.03413257824767737,0.047434251561592096,0.4531377343113284,0.007458349335976444
HUST,HUST/HUST_5-7,change_domain_equal,1443,0.01927106406192464,0.03136607598735534,0.4147018030513176,0.006873813989993205
HUST,HUST/HUST_6-1,change_domain_equal,1604,0.020915831497753515,0.029750683847562943,0.396756082345602,0.007015213500255024
HUST,HUST/HUST_6-2,change_domain_equal,1903,0.040954579133117945,0.05598247017123886,0.42113564668769715,0.009082591287233877
HUST,HUST/HUST_6-3,change_domain_equal,1799,0.04600801408194235,0.06339228820845644,0.43047830923248054,0.00658169698518396
HUST,HUST/HUST_6-4,change_domain_equal,1712,0.02447760059413112,0.035960806871815236,0.40561075394506135,0.006077363845718886
HUST,HUST/HUST_6-5,change_domain_equal,2173,0.024713796727651855,0.03846190668687465,0.43370165745856354,0.00640733481029121
HUST,HUST/HUST_6-6,change_domain_equal,2463,0.03402488595836124,0.046971641227123336,0.43744922826969945,0.009113717543443256
HUST,HUST/HUST_6-8,change_domain_equal,2445,0.053565870529727944,0.0652945786561273,0.43657937806873975,0.007114967950766493
HUST,HUST/HUST_7-1,change_domain_equal,1685,0.02822785236373901,0.0398692018323201,0.4328978622327791,0.006020476890372994
HUST,HUST/HUST_7-2,change_domain_equal,2025,0.04745738597593322,0.06278087237647444,0.475296442687747,0.010778525129409133
HUST,HUST/HUST_7-3,change_domain_equal,1290,0.013357797261935152,0.01929418470736856,0.4034134988363072,0.008305563481709188
HUST,HUST/HUST_7-4,change_domain_equal,1388,0.01567889714377847,0.022642425781200425,0.3705839942321557,0.0057295035582329845
HUST,HUST/HUST_7-5,change_domain_equal,1868,0.033453607756991244,0.04675215027879191,0.44563470808784145,0.007137109757222038
HUST,HUST/HUST_7-6,change_domain_equal,1414,0.014499379848884504,0.025849529030063146,0.4048124557678698,0.005462227738226133
HUST,HUST/HUST_7-7,change_domain_equal,1680,0.015318729157987291,0.028937739315715156,0.4383561643835616,0.006469659678033701
HUST,HUST/HUST_7-8,change_domain_equal,1933,0.029632031543235075,0.04297774677474175,0.42080745341614906,0.00797183319277961
HUST,HUST/HUST_8-1,change_domain_equal,1303,0.014973785200347922,0.02478562437140541,0.3602150537634409,0.006231297303491146
HUST,HUST/HUST_8-2,change_domain_equal,2036,0.022640121614397244,0.03799491770281613,0.41375921375921376,0.005366507862445302
HUST,HUST/HUST_8-3,change_domain_equal,2285,0.03563404017155752,0.0522675119121333,0.4238178633975482,0.008644705870218261
HUST,HUST/HUST_8-4,change_domain_equal,1880,0.0174435048882052,0.031962493888693246,0.4252261841405003,0.005337260470601457
HUST,HUST/HUST_8-5,change_domain_equal,1343,0.014764032421638918,0.020806283538149884,0.3919523099850969,0.007088012303699265
HUST,HUST/HUST_8-6,change_domain_equal,2360,0.025760638395302828,0.04125966150092568,0.4116150911403137,0.006137689243192135
HUST,HUST/HUST_8-7,change_domain_equal,2042,0.020816444138400895,0.029777234908790445,0.42038216560509556,0.00629275848584554
HUST,HUST/HUST_8-8,change_domain_equal,1674,0.04204290181248041,0.06013558558179012,0.4303646144650329,0.006751084151639164
HUST,HUST/HUST_9-1,change_domain_equal,2052,0.047338675186662196,0.06566845566311788,0.44661140906874697,0.008364733827774806
HUST,HUST/HUST_9-2,change_domain_equal,2138,0.03640683960612255,0.05022780967826003,0.46700982686008424,0.010045315507270836
HUST,HUST/HUST_9-3,change_domain_equal,1900,0.03603058260480355,0.05136658383791046,0.4207477619799895,0.005272764526462526
HUST,HUST/HUST_9-4,change_domain_equal,1970,0.04151899680433266,0.058586314058411325,0.39664804469273746,0.005786783789996752
HUST,HUST/HUST_9-5,change_domain_equal,2163,0.04283070684244867,0.06032292550732886,0.4269195189639223,0.008176755907647326
HUST,HUST/HUST_9-6,change_domain_equal,1737,0.05420076931364529,0.0723212712446762,0.4544930875576037,0.006648100258390022
HUST,HUST/HUST_9-7,change_domain_equal,2007,0.03112743045449888,0.043940993261816434,0.4546360917248255,0.004563909395323251
HUST,HUST/HUST_9-8,change_domain_equal,2303,0.03546260125934842,0.05117272337611883,0.42311033883579496,0.006382337006472505
MATR,MATR/MATR_b1c0,change_domain_equal,1843,0.01866702383339417,0.023470424429568506,0.48805646036916395,0.035117232823272615
MATR,MATR/MATR_b1c1,change_domain_equal,2153,0.017177117153438472,0.021760872830399895,0.5027881040892194,0.023976882781248543
MATR,MATR/MATR_b1c11,change_domain_equal,781,0.018232202142905777,0.022229264098391627,0.44871794871794873,0.031867453262254375
MATR,MATR/MATR_b1c14,change_domain_equal,873,0.024119442242149132,0.02934810927463148,0.4713302752293578,0.020720314154667685
MATR,MATR/MATR_b1c15,change_domain_equal,712,0.02536506281705513,0.030780352967315433,0.4908579465541491,0.015796247777433603
MATR,MATR/MATR_b1c16,change_domain_equal,855,0.02739538366401182,0.03189025014118805,0.4449648711943794,0.017625410305212363
MATR,MATR/MATR_b1c17,change_domain_equal,850,0.032715675054701666,0.03816439121859696,0.4617196702002356,0.08650792454564726
MATR,MATR/MATR_b1c18,change_domain_equal,683,0.040681416139539704,0.04334395239944903,0.4604105571847507,0.029645709077103732
MATR,MATR/MATR_b1c19,change_domain_equal,781,0.03585929791447412,0.04044776874010034,0.45384615384615384,0.02532441317892342
MATR,MATR/MATR_b1c2,change_domain_equal,2229,0.015824742553655038,0.019066741249279897,0.4914721723518851,0.021468754681485125
MATR,MATR/MATR_b1c20,change_domain_equal,526,0.040124190439236214,0.04698161370946681,0.4419047619047619,0.028641144661006757
MATR,MATR/MATR_b1c21,change_domain_equal,552,0.05274738814377696,0.06049171937059149,0.43920145190562615,0.034179654904144985
MATR,MATR/MATR_b1c23,change_domain_equal,1007,0.0186975574110581,0.0229893445115272,0.48906560636182905,0.13937831577373827
MATR,MATR/MATR_b1c24,change_domain_equal,1010,0.039310893278881806,0.046513804075890536,0.48662041625371655,0.033177086155309454
MATR,MATR/MATR_b1c25,change_domain_equal,847,0.02056342776821072,0.026346769272803078,0.4562647754137116,0.13828170798956785
MATR,MATR/MATR_b1c26,change_domain_equal,863,0.029415924859470043,0.03396216641928569,0.4466357308584687,0.03244301304420483
MATR,MATR/MATR_b1c27,change_domain_equal,835,0.02726328056462693,0.03164979024334607,0.4412470023980815,0.022491839031603678
MATR,MATR/MATR_b1c28,change_domain_equal,853,0.03667748983437419,0.0510777600585982,0.45892018779342725,0.14697497930737435
MATR,MATR/MATR_b1c29,change_domain_equal,910,0.03375996731640502,0.049296454984268906,0.46204620462046203,0.14272717628981813
MATR,MATR/MATR_b1c3,change_domain_equal,1427,0.01641337237487779,0.019912491320529673,0.4950911640953717,0.045416970488830644
MATR,MATR/MATR_b1c30,change_domain_equal,701,0.03737222503908048,0.04531282076087498,0.44857142857142857,0.024109102227849566
MATR,MATR/MATR_b1c31,change_domain_equal,869,0.03075887793934233,0.036564870640063564,0.43548387096774194,0.05050761809066828
MATR,MATR/MATR_b1c32,change_domain_equal,724,0.04138661097796851,0.05324342481142112,0.45643153526970953,0.1289120116099216
MATR,MATR/MATR_b1c33,change_domain_equal,750,0.04199367012815861,0.05733099698399906,0.4472630173564753,0.1488877635249578
MATR,MATR/MATR_b1c34,change_domain_equal,735,0.03161483218232165,0.053370116255956224,0.4645776566757493,0.19073454217791275
MATR,MATR/MATR_b1c35,change_domain_equal,695,0.03745022100002857,0.05495940598262036,0.4812680115273775,0.18666898186988368
MATR,MATR/MATR_b1c36,change_domain_equal,697,0.03851478455854118,0.06416774881712985,0.4540229885057471,0.20376866610388655
MATR,MATR/MATR_b1c37,change_domain_equal,640,0.03949791852618438,0.06664825771251648,0.48513302034428796,0.19701361221460212
MATR,MATR/MATR_b1c38,change_domain_equal,610,0.05409978874112928,0.06889693852514972,0.47126436781609193,0.15039239736106857
MATR,MATR/MATR_b1c39,change_domain_equal,618,0.04905554714666151,0.06722486810009858,0.4359805510534846,0.15758846364140155
MATR,MATR/MATR_b1c4,change_domain_equal,1702,0.013592292008361035,0.017434618747533923,0.47501469723691947,0.041471382862401485
MATR,MATR/MATR_b1c40,change_domain_equal,959,0.0245049229762949,0.04046022290246059,0.46868475991649267,0.19831848861150592
MATR,MATR/MATR_b1c41,change_domain_equal,1044,0.03107870213391939,0.053966464011156186,0.4813039309683605,0.20613784903313748
MATR,MATR/MATR_b1c42,change_domain_equal,695,0.051825087055466935,0.08391268706741174,0.4697406340057637,0.1997971794682739
MATR,MATR/MATR_b1c43,change_domain_equal,644,0.037723155913840824,0.06807706169983864,0.46967340590979784,0.2063359207309341
MATR,MATR/MATR_b1c44,change_domain_equal,608,0.108716079838774,0.15532021140748406,0.500823723228995,0.2699642725107876
MATR,MATR/MATR_b1c45,change_domain_equal,592,0.09544513670412878,0.14003102457960231,0.4467005076142132,0.2539862697858135
MATR,MATR/MATR_b1c5,change_domain_equal,1067,0.014971480551914378,0.018186095451173195,0.4878048780487805,0.06126254099341255
MATR,MATR/MATR_b1c6,change_domain_equal,629,0.030960324988303804,0.03815887813465838,0.4538216560509554,0.039000524177338236
MATR,MATR/MATR_b1c7,change_domain_equal,863,0.04837819472154413,0.05386063032266986,0.4582366589327146,0.09511755046282766
MATR,MATR/MATR_b1c9,change_domain_equal,1046,0.02093286313072606,0.023604281211762022,0.4880382775119617,0.02995647516774058
MATR,MATR/MATR_b2c0,change_domain_equal,320,0.028979407989956747,0.03460626383321617,0.47648902821316613,0.020032634405368732
MATR,MATR/MATR_b2c1,change_domain_equal,164,0.028100874219161066,0.03478618698140328,0.5276073619631901,0.018475380945515263
MATR,MATR/MATR_b2c10,change_domain_equal,590,0.023921972785374623,0.026561866824693272,0.40237691001697795,0.09060882393481695
MATR,MATR/MATR_b2c11,change_domain_equal,499,0.04105372480981191,0.04959862066060528,0.41566265060240964,0.07344007808067166
MATR,MATR/MATR_b2c12,change_domain_equal,484,0.029110220165646426,0.03623885213276549,0.4078674948240166,0.005877264737557897
MATR,MATR/MATR_b2c13,change_domain_equal,514,0.03823990843020263,0.04556638709770816,0.3489278752436647,0.006319618438586305
MATR,MATR/MATR_b2c14,change_domain_equal,503,0.04565611471242296,0.05496975615008017,0.37649402390438247,0.07030773436587778
MATR,MATR/MATR_b2c17,change_domain_equal,519,0.05284646972065935,0.059983096489961696,0.5019305019305019,0.027968313700911462
MATR,MATR/MATR_b2c18,change_domain_equal,517,0.04439792347301251,0.0522775801546107,0.5174418604651163,0.025140121374755076
MATR,MATR/MATR_b2c19,change_domain_equal,483,0.04236141664628743,0.05064261575666168,0.5,0.014368015391642786
MATR,MATR/MATR_b2c2,change_domain_equal,458,0.043045147557356674,0.04831798316106972,0.48358862144420134,0.015820725733627694
MATR,MATR/MATR_b2c20,change_domain_equal,525,0.04245460996053358,0.05018354148971926,0.41603053435114506,0.010846830449092404
MATR,MATR/MATR_b2c21,change_domain_equal,514,0.04493782356527181,0.053892570228890366,0.41325536062378165,0.011048117296246773
MATR,MATR/MATR_b2c22,change_domain_equal,534,0.04700129743769081,0.05568908526189984,0.3921200750469043,0.011221364440568649
MATR,MATR/MATR_b2c23,change_domain_equal,556,0.054789488843518204,0.06379452075999023,0.45225225225225224,0.06075576384181003
MATR,MATR/MATR_b2c24,change_domain_equal,518,0.05214859430756357,0.06241289741060606,0.44874274661508706,0.02350316426304233
MATR,MATR/MATR_b2c25,change_domain_equal,481,0.0473136185187436,0.05738616316714914,0.45625,0.012552932417302376
MATR,MATR/MATR_b2c26,change_domain_equal,492,0.04860686427032865,0.058217365136047014,0.43380855397148677,0.02780741002036713
MATR,MATR/MATR_b2c27,change_domain_equal,489,0.0483610345444417,0.058365111791440154,0.4713114754098361,0.06703273381431907
MATR,MATR/MATR_b2c28,change_domain_equal,535,0.05109568696102857,0.059283290220155084,0.4887640449438202,0.04068660627567988
MATR,MATR/MATR_b2c29,change_domain_equal,516,0.053513167336949045,0.06286497731081497,0.47184466019417476,0.038231461647029286
MATR,MATR/MATR_b2c3,change_domain_equal,355,0.019674224246573356,0.02168279728881055,0.4435028248587571,0.017996330639653446
MATR,MATR/MATR_b2c30,change_domain_equal,501,0.04778208811777773,0.05777100771115748,0.392,0.06899575413525938
MATR,MATR/MATR_b2c31,change_domain_equal,513,0.041549549742078376,0.049254437289774446,0.427734375,0.13512667775787157
MATR,MATR/MATR_b2c32,change_domain_equal,538,0.04897113553185369,0.059107413824748656,0.47113594040968343,0.020152804710195427
MATR,MATR/MATR_b2c33,change_domain_equal,540,0.051316373767977694,0.060672171651031497,0.4489795918367347,0.01120017733916967
MATR,MATR/MATR_b2c34,change_domain_equal,520,0.04099167975509221,0.04800152613317589,0.4489402697495183,0.08358053722997827
MATR,MATR/MATR_b2c35,change_domain_equal,480,0.03455484777524847,0.039385445934106464,0.4384133611691023,0.046247791301942565
MATR,MATR/MATR_b2c36,change_domain_equal,554,0.055446893287706925,0.06461251787100457,0.4159132007233273,0.006125721310508481
MATR,MATR/MATR_b2c37,change_domain_equal,496,0.05640312916791464,0.06692044108490619,0.3878787878787879,0.011388027242626664
MATR,MATR/MATR_b2c38,change_domain_equal,481,0.05208120083018072,0.06153874419468498,0.42916666666666664,0.016473983552262372
MATR,MATR/MATR_b2c39,change_domain_equal,474,0.05214003519859939,0.06053545777996051,0.40380549682875266,0.048696605923698844
MATR,MATR/MATR_b2c4,change_domain_equal,465,0.03506244538339371,0.04296237850508365,0.41594827586206895,0.00866057629041983
MATR,MATR/MATR_b2c40,change_domain_equal,524,0.04314061784904262,0.052423068113248476,0.4665391969407266,0.03765701429124557
MATR,MATR/MATR_b2c41,change_domain_equal,446,0.041429921362170274,0.04720162117208363,0.43595505617977526,0.059853634761210195
MATR,MATR/MATR_b2c42,change_domain_equal,486,0.049039869621453167,0.058665013915584964,0.43917525773195876,0.011792568674638848
MATR,MATR/MATR_b2c43,change_domain_equal,481,0.05063511733262062,0.060391265665291606,0.4354166666666667,0.012756905867159829
MATR,MATR/MATR_b2c44,change_domain_equal,472,0.05676612478089266,0.06699156164622108,0.42038216560509556,0.055925075642898614
